Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Guangdong/2620/2014,Epi628498,2014-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human,unknown
A/Guangdong/19/2014,Epi628098,2014-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human,unknown
A/GD-19/2014/H7N9/2014-01-07,Epi655896,2014-01-07,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.02,2018.22,2014-01-07,Human,unknown
A/Guangdong/34/2014,Epi628450,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/Guangdong/36/2014,Epi628458,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/Guangdong/33/2014,Epi628474,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/Guangxi/8309/2014,Epi509147,2014-01-27,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human,unknown
A/GD-36/2014/H7N9/2014-01-12,Epi655952,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/GD-34/2014/H7N9/2014-01-12,Epi655944,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/GD-33/2014/H7N9/2014-01-12,Epi655936,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/Guangdong-Guangzhou/XN06587/2014,Epi627731,2014-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/GD-104/2014/H7N9/2014-02-11,Epi656088,2014-02-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,unknown
A/Guangdong/2124/2014,Epi628490,2014-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.01,2018.22,2014-01-04,Human,Aa: Nep: E249*;
A/Environment/Guangdong/2500,Epi628522,2013-12-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.96,2018.22,2013-12-16,Environment,unknown
A/Environmental/Guangdong/32,Epi627978,2013-12-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.96,2018.22,2013-12-16,Environment,unknown
A/chicken/Guangdong/SD015/2013,Epi1090321,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken,unknown
A/Guangxi/8970/2014,Epi509131,2014-02-03,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.09,2018.22,2014-02-03,Human,unknown
A/Guangxi/8971/2014,Epi509140,2014-02-05,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human,unknown
A/GD-126/2014/H7N9/2014-03-10,Epi656197,2014-03-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.19,2018.22,2014-03-10,Human,unknown
A/GD-24/2014/H7N9/2014-01-10,Epi655904,2014-01-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.02,2018.22,2014-01-10,Human,unknown
A/Guangdong/24/2014,Epi627723,2014-01-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-10,Human,unknown
A/Guangdong/37/2014,Epi628418,2014-01-14,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Human,unknown
A/Guangdong-Guangzhou/XN02778/2014,Epi627667,2014-01-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human,unknown
A/chicken/Guangxi/SD005/2014,Epi1090433,2014-01-24,unknown,China,Guangxi,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Chicken,unknown
A/chicken/Guangxi/SD006/2014,Epi1090441,2014-01-24,unknown,China,Guangxi,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Chicken,unknown
A/GD-98/2014/H7N9/2014-02-06,Epi656064,2014-02-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.10,2018.22,2014-02-06,Human,unknown
A/Guangdong-Guangzhou/XN06839/2014,Epi627794,2014-02-11,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,unknown
A/GD-105/2014/H7N9/2014-02-11,Epi656096,2014-02-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,unknown
A/Guangdong-Guangzhou/XN05586/2014,Epi627771,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Guangdong/65/2014,Epi627994,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/GD-66/2014/H7N9/2014-01-29,Epi656008,2014-01-29,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/GD-65/2014/H7N9/2014-01-29,Epi656000,2014-01-29,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/GD-81/2014/H7N9/2014-01-30,Epi656024,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/Guangdong/69/2014,Epi627946,2014-01-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/GD-69/2014/H7N9/2014-01-30,Epi656016,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/Guangdong/81/2014,Epi627970,2014-01-31,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-31,Human,unknown
A/Guangdong/66/2014,Epi627938,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Environment/GD-ZS_21/H7N9/2014-3,Epi654132,2014-03-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.16,2018.22,2014-03-01,Environment,unknown
A/GD-82/2014/H7N9/2014-02-02,Epi656056,2014-02-02,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.09,2018.22,2014-02-02,Human,unknown
A/GD-101/2014/H7N9/2014-02-07,Epi656072,2014-02-07,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,unknown
A/GD-112/2014/H7N9/2014-02-18,Epi656118,2014-02-18,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Human,unknown
A/Guangdong-Guangzhou/XN00588/2014,Epi627651,2014-02-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Human,unknown
A/chicken/Guangdong/SD029/2014,Epi1090385,2014-03-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-14,Chicken,unknown
A/HongKong/8113530/2014,Epi509882,2014-03-17,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.21,2018.22,2014-03-17,Human,unknown
A/Guangdong/15SF082/2015,Epi626987,2015-02-06,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.10,2018.22,2015-02-06,Human,Aa: Ns1: E208a; Nep: E208a D237n;
A/Guangdong/15SF057/2015,Epi1101529,2015-02-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human,unknown
A/GD-57/2015/H7N9/2015-02-03,Epi656412,2015-02-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Human,unknown
A/chicken/Guangdong/SD1433/2016,Epi1090417,2016-04-06,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2016.26,2018.22,2016-04-06,Chicken,Aa: Ns1: D209n; Nep: D209n;
A/HongKong/VB16049808/2016,Epi730489,2016-03-24,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.23,2018.22,2016-03-24,Human,unknown
A/Shenzhen/Th0007/2017,Epi979591,2017-03-12,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human,unknown
A/Guangdong/17SF064/2017,Epi1013267,2017-03-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human,unknown
A/GD-123/2014/H7N9/2014-03-01,Epi656173,2014-03-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.16,2018.22,2014-03-01,Human,Aa: Ns1: T80a; Nep: T80a;
A/Guangdong-Guangzhou/XN08423/2014,Epi627643,2014-02-19,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,Aa: Ns1: V124l; Nep: V124l V275a;
A/GD-151/2014/H7N9/2014-05-06,Epi656228,2014-05-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.34,2018.22,2014-05-06,Human,Aa: Ns1: L166i; Nep: L166i *243q;
A/GD-119/2014/H7N9/2014-02-19,Epi656134,2014-02-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,unknown
A/Guangdong-Guangzhou/XN08664/2014,Epi627715,2014-02-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Human,unknown
A/Guangdong-Guangzhou/XN00429/2014,Epi627755,2014-02-05,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human,unknown
A/GD-103/2014/H7N9/2014-02-10,Epi656080,2014-02-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/Guangdong-Guangzhou/XN00509/2014,Epi627659,2014-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/Chicken/Dongguan/1673,Epi597157,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Nep: E219k;
A/Shenzhen/SP126/2014,Epi592190,2014-03-23,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.22,2018.22,2014-03-23,Human,Aa: Nep: S240n;
A/Chicken/Dongguan/1505,Epi597074,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Nep: F256l;
A/silkiechicken/Dongguan/981/2014,Epi597460,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Nep: I226t;
A/chicken/Dongguan/169/2014,Epi596763,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,Aa: Ns1: L27m; Nep: L27m;
A/chicken/Dongguan/191/2014,Epi597185,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/HongKong/5581/2014,Epi516592,2014-04-03,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.25,2018.22,2014-04-03,Human,unknown
A/GD-120/2015/H7N9/2015-03-10,Epi656500,2015-03-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Human,Aa: Ns1: D74g; Nep: D74g;
A/Chicken/Shantou/2539,Epi593213,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,unknown
A/Hunan/26937/2014,Epi627842,2014-04-19,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.30,2018.22,2014-04-19,Human,unknown
A/Hunan/26938/2014,Epi627850,2014-04-19,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.30,2018.22,2014-04-19,Human,unknown
A/Chicken/Shantou/2537,Epi593199,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,Aa: Ns1: P162t; Nep: P162t;
A/Chicken/Shantou/2562,Epi593241,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,unknown
A/Chicken/Shantou/2538,Epi593206,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,unknown
A/Chicken/Shantou/2550,Epi593227,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,unknown
A/Chicken/Shantou/2546,Epi593220,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,unknown
A/Chicken/Shantou/2556,Epi593234,2014-04-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.29,2018.22,2014-04-16,Chicken,unknown
A/Chicken/Shantou/4816,Epi593338,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,unknown
A/Chicken/Shantou/1552,Epi578109,2014-03-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.17,2018.22,2014-03-05,Chicken,unknown
A/Chicken/Shantou/1550,Epi578102,2014-03-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.17,2018.22,2014-03-05,Chicken,unknown
A/Chicken/Shantou/1554,Epi578116,2014-03-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.17,2018.22,2014-03-05,Chicken,unknown
A/Chicken/Shantou/1556,Epi578123,2014-03-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.17,2018.22,2014-03-05,Chicken,unknown
A/GD-117/2014/H7N9/2014-02-22,Epi656165,2014-02-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.14,2018.22,2014-02-22,Human,unknown
A/chicken/Dongguan/536/2014,Epi596807,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/silkiechicken/Dongguan/986/2014,Epi597461,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1421,Epi597588,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1091,Epi597164,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1697,Epi578228,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1124,Epi597457,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1108,Epi597171,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/silkiechicken/Dongguan/979/2014,Epi597459,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1051,Epi596923,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1506,Epi597081,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1022,Epi597450,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Silkiechicken/Dongguan/1451,Epi597069,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/GD-116/2014/H7N9/2014-02-22,Epi656158,2014-02-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.14,2018.22,2014-02-22,Human,unknown
A/HongKong/4495/2014,Epi509874,2014-03-01,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.16,2018.22,2014-03-01,Human,unknown
A/chicken/Guangdong/SD023/2014,Epi1090345,2014-02-23,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.15,2018.22,2014-02-23,Chicken,unknown
A/Shenzhen/SP139/2014,Epi592197,2014-04-02,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.25,2018.22,2014-04-02,Human,unknown
A/GD-154/2014/H7N9/2014-05-28,Epi656244,2014-05-28,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.40,2018.22,2014-05-28,Human,unknown
A/Chicken/Shantou/4325,Epi593323,2014-07-01,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.50,2018.22,2014-07-01,Chicken,unknown
A/Chicken/Shantou/4833,Epi593359,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,unknown
A/Chicken/Shantou/4832,Epi593352,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,unknown
A/GD-138/2014/H7N9/2014-04-05,Epi656213,2014-04-05,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.26,2018.22,2014-04-05,Human,unknown
A/Guangdong-Guangzhou/XN14670/2014,Epi627619,2014-04-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.25,2018.22,2014-04-04,Human,unknown
A/Guangdong-Guangzhou/XN15122/2014,Epi627683,2014-04-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.27,2018.22,2014-04-10,Human,unknown
A/HongKong/5731/2014,Epi520858,2014-04-08,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.27,2018.22,2014-04-08,Human,unknown
A/Chicken/Shantou/3057,Epi593316,2014-05-06,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.34,2018.22,2014-05-06,Chicken,unknown
A/Guizhou/3240/2015,Epi566078,2015-01-09,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-09,Human,Aa: Ns1: E71k L103v V111m; Nep: E71k L103v V111m;
A/Fujian/24/2015,Epi627219,2015-01-18,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-18,Human,unknown
A/Fujian/17/2015,Epi627099,2015-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human,unknown
A/Chicken/Dongguan/1401,Epi597569,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Ns1: N188d; Nep: N188d;
