Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Fujian/6/2014,Epi628219,2014-01-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-26,Human
A/Shantou/1001/2014,Epi531764,2014-03-10,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2014.19,2018.22,2014-03-10,Human
A/GD-136/2014/H7N9/2014-03-29,Epi656206,2014-03-29,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.24,2018.22,2014-03-29,Human
A/environment/Henan/SC232/2013,Epi457712,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment
A/chicken/Shanghai/S1079/2013,Epi457800,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/Environment/Shandong/1/2013,Epi447645,2013-04-27,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-27,Environment
A/Chicken/Jiangxi/1254,Epi583210,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken
A/Shanghai/7/2013,Epi447892,2013-03-18,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.21,2018.22,2013-03-18,Human
A/environment/Shandong/SD049/2013,Epi457680,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment
A/environment/Shandong/SD039/2013,Epi457688,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment
A/Shandong/68A/2013,Epi457434,2013-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-28,Human
A/Shandong/1/2013,Epi447715,2013-04-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-21,Human
A/Henan/2/2013,Epi509061,2013-04-23,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-23,Human
A/Henan/1/2013,Epi447722,2013-04-16,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Human
A/environment/Henan/SD429/2013,Epi457704,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment
A/Changsha/1/2013,Epi477311,2013-03-22,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.22,2018.22,2013-03-22,Human
A/Hunan/2/2013,Epi447687,2013-04-25,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human
A/Changsha/2/2013,Epi477312,2013-04-29,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human
A/chicken/Shanghai/019/2013,Epi471837,2013-04-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Chicken
A/Anhui/4/2013,Epi509085,2013-04-01,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-01,Human
A/Pigeon/Shanghai/S1069/2013,Epi440696,2013-04-02,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Other Avian
A/environment/Shandong/SD038/2013,Epi457696,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment
A/chicken/Jiangxi/SD001/2013,Epi457840,2013-05-03,unknown,China,Jiangxi,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Chicken
A/Nanchang/1/2013,Epi461480,2013-04-24,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human
A/Jiangxi/1/2013,Epi447701,2013-04-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human
A/Chicken/Jiangxi/1248,Epi583187,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken
A/Chicken/Jiangxi/1256,Epi591860,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken
A/chicken/Shanghai/S1077/2013,Epi457816,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/chicken/Shanghai/S1078/2013,Epi457808,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/chicken/Shanghai/S1076/2013,Epi457824,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/chicken/Hangzhou/50-1/2013,Epi443670,2013-04-10,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Chicken
A/chicken/Guangdong/SD015/2013,Epi1090320,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken
A/chicken/Guangdong/SC092/2013,Epi1090272,2013-08-12,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.61,2018.22,2013-08-12,Chicken
A/chicken/Guangdong/SC086/2013,Epi1090264,2013-08-12,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.61,2018.22,2013-08-12,Chicken
A/Shanghai/3/2013,Epi443024,2013-02-27,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.16,2018.22,2013-02-27,Human
A/Shanghai/2/2013,Epi448939,2013-03-05,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.17,2018.22,2013-03-05,Human
A/Shanghai/02/2013,Nc 026427,2013-03-05,unknown,China,Shanghai,unknown,unknown,unknown,unknown,2013.17,unknown,2013-03-05,Human
A/Shanghai/4/2013,Epi443027,2013-03-09,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.18,2018.22,2013-03-09,Human
A/Fujian/2/2013,Epi509088,2013-04-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-27,Human
A/Fujian/5/2013,Epi509117,2013-04-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-27,Human
A/Anhui/1/2013,Epi439506,2013-03-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.21,2018.22,2013-03-20,Human
A/chicken/Guangdong/G1/2013,Epi576602,2013-05-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.34,2018.22,2013-05-05,Chicken
A/chicken/Guangdong/G3/2013,Epi576604,2013-05-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.34,2018.22,2013-05-05,Chicken
A/Zhejiang/1/2013,Epi443030,2013-03-24,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.22,2018.22,2013-03-24,Human
A/Hangzhou/1/2013,Epi440097,2013-03-24,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.22,2018.22,2013-03-24,Human
A/Hangzhou/2/2013,Epi446454,2013-03-25,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.23,2018.22,2013-03-25,Human
A/Wuxi/1/2013,Epi467308,2013-03-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-31,Human
A/Hunan/70A/2013,Epi457441,2013-04-01,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Human
A/Chicken/Suzhou/402,Epi545791,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Chicken
A/Shanghai/ION/2013,Epi585985,2013-04-04,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Human
A/environment/Hangzhou/34-1/2013,Epi443573,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment
A/duck/Anhui/S702/2013,Epi1090800,2013-04-04,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Duck
A/environment/Suzhou/14/2013,Epi498090,2013-04-04,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment
A/HuZhou/1/2013,Epi503502,2013-04-03,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human
A/Chicken/Wuxi/403,Epi663490,2013-04-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/chicken/Shanghai/S1410/2013,Epi457776,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/Shanghai/17/2013,Epi447764,2013-04-03,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human
A/Shanghai/15/2013,Epi447736,2013-04-09,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human
A/Jiangsu/7/2013,Epi447666,2013-04-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human
A/Nanjing/4/2013,Epi497852,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human
A/Wuxi/3/2013,Epi497868,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human
A/Shanghai/9/2013,Epi447750,2013-04-08,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Human
A/Jiangsu/5/2013,Epi447680,2013-04-08,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Human
A/Nanjing/f0874/2013,Epi460754,2013-04-09,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human
A/Chicken/Nanjing/759/2013,Epi515781,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken
A/Jiangsu/9/2013,Epi447652,2013-04-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human
A/Suzhou/3/2013,Epi497897,2013-04-09,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human
A/Jiangsu/6/2013,Epi447673,2013-04-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human
A/Shanghai/6-A/2013,Epi447813,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human
A/Shanghai/11/2013,Epi447796,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human
A/Shanghai/12/2013,Epi447786,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human
A/Shanghai/13/2013,Epi447779,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human
A/Nanjing/7/2013,Epi497921,2013-04-13,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-13,Human
A/chicken/Zhejiang/SD033/2013,Epi457744,2013-04-11,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Chicken
A/Nanjing/6/2013,Epi497905,2013-04-11,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human
A/Beijing/1-A/2013,Epi447827,2013-04-12,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human
A/Suzhou/5/2013,Epi497913,2013-04-12,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human
A/Shanghai/MH01/2013,Epi542314,2013-04-17,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.29,2018.22,2013-04-17,Human
A/Anhui/2/2013,Epi447638,2013-04-14,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.28,2018.22,2013-04-14,Human
A/Hangzhou/254/2013,Epi450845,2013-04-17,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.29,2018.22,2013-04-17,Human
A/wildpigeon/Jiangsu/SD001/2013,Epi457616,2013-04-17,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-17,Other Avian
A/duck/Anhui/SC702/2013,Epi457736,2013-04-16,unknown,China,Anhui,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Duck
A/chicken/Jiangsu/SC035/2013,Epi457864,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken
A/Hangzhou/327/2013,Epi450853,2013-04-19,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human
A/Fujian/1/2013,Epi446748,2013-04-23,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-23,Human
A/Xuzhou/1/2013,Epi498101,2013-04-25,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human
A/Nanjing/5/2013,Epi460778,2013-04-25,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human
A/Nanjing/M2/2013,Epi453651,2013-04-26,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Human
A/environment/Fujian/SC337/2013,Epi457720,2013-04-30,unknown,China,Fujian,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-04-30,Environment
A/Hunan/70/2013,Epi509069,2013-04-29,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human
A/Fujian/3/2013,Epi509101,2013-04-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human
A/Shanghai/Patient3/2013,Epi451326,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human
A/Shanghai/Patient6/2013,Epi451275,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human
A/Fujian/4/2013,Epi509104,2013-05-02,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.33,2018.22,2013-05-02,Human
A/Environment/Guangdong-Guangzhou/XN01070/2013,Epi627604,2013-05-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.36,2018.22,2013-05-13,Environment
A/Chicken/Guangdong/3640,Epi576601,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken
A/Chicken/Guangdong/3135,Epi576600,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken
A/Guangdong/1/2013,Epi476704,2013-08-10,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.61,2018.22,2013-08-10,Human
A/GD-48/2014/H7N9/2014-01-19,Epi655985,2014-01-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-19,Human
A/Environment/Guangdong/262,Epi628443,2013-12-25,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.98,2018.22,2013-12-25,Environment
A/GD-12/2014/H7N9/2014-01-03,Epi655873,2014-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human
A/GD-10/2014/H7N9/2014-01-03,Epi655865,2014-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human
A/Guangdong/2620/2014,Epi628499,2014-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human
A/Guangdong/19/2014,Epi628099,2014-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human
A/Guangdong/36/2014,Epi628459,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human
A/Guangdong/34/2014,Epi628451,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human
A/GD-36/2014/H7N9/2014-01-12,Epi655953,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human
A/Guangdong/33/2014,Epi628475,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human
A/GD-43/2014/H7N9/2014-01-15,Epi655969,2014-01-15,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human
A/HongKong/8113530/2014,Epi509883,2014-03-17,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.21,2018.22,2014-03-17,Human
A/Shenzhen/SP116/2014,Epi578025,2014-03-15,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-15,Human
A/Shenzhen/SP113/2014,Epi578018,2014-03-12,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.19,2018.22,2014-03-12,Human
A/HongKong/8194273/2014,Epi553465,2014-12-25,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human
A/GD-120/2014/H7N9/2014-02-19,Epi656143,2014-02-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human
A/Guangdong/15SF001/2015,Epi627268,2015-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-04,Human
A/Chicken/Dongguan/1619,Epi597127,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken
A/Chicken/Dongguan/1666,Epi597141,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken
A/Silkiechicken/Dongguan/1641,Epi578195,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken
A/Silkiechicken/Shantou/1406,Epi578095,2014-02-25,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.15,2018.22,2014-02-25,Chicken
A/GD-124/2014/H7N9/2014-03-06,Epi656182,2014-03-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.18,2018.22,2014-03-06,Human
