Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV1/CHINA/GZ8513/2011,Kt827369,2011-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: E: D37g V55i A386t; Ns2a: R26k; Ns5: G833e; 2k: M17i;
DENV1/VIETNAM/VLM3534/2008,Jf269176,2008-07-15,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2008.54,2008-07-15,0.00,Vietnam,0.00,0.06,Aa: E: C185f;
DENV1/VIETNAM/BIDV2753/2007,Jq287663,2007-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Vietnam,0.00,0.06,unknown
DENV1/VIETNAM/DEN048HN/2008,Hq591541,2008-09-30,Southeast Asia,Vietnam,Vietnam,Farrar Et Al.,unknown,unknown,unknown,2008.75,2008-09-30,0.00,Vietnam,0.00,0.06,Aa: E: T329i;
DENV1/VIETNAM/LAHT6709/2006,Jf269175,2006-11-28,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2006.91,2006-11-28,0.00,Vietnam,0.00,0.06,unknown
DENV1/VIETNAM/LAHT6708/2006,Jf269174,2006-11-20,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2006.88,2006-11-20,0.00,Vietnam,0.00,0.06,Aa: E: V50y H149l Q167p;
DENV1/CHINA/03/2012,Kc759167,2012-01-09,China,China,China,Huang Et Al.,unknown,unknown,unknown,2012.02,2012-01-09,0.00,China,0.00,0.06,Aa: C: A77t; E: T81p L82e E370k Y377c; M: I148v; Ns2b: Q125r; Ns2a: T36a R95k; Ns1: L318p; Ns3: E94g H252y F534y C564y; Ns5: S23l T27s A316s G626e V651i D671n F707l;
DENV1/CHINA/ZH398/2012,Kc131140,2012-09-01,China,China,Guangdong,Lin Et Al.,unknown,unknown,unknown,2012.75,2012-09-xx,0.00,Guangdong,0.00,0.06,Aa: Ns4a: G11w; Ns5: Q741h; 2k: I18t;
DENV1/CHINA/GD2037ZHUHAI/2012,Kj545450,2012-01-01,China,China,China,Ke Et Al.,unknown,unknown,unknown,2012.17,2012-xx-xx,0.00,China,0.00,0.06,unknown
DENV1/CHINA/ZH415/2012,Kc131141,2012-09-01,China,China,Guangdong,Lin Et Al.,unknown,unknown,unknown,2012.67,2012-09-xx,0.00,Guangdong,0.00,0.06,Aa: Ns5: G314r;
DENV1/CHINA/GZXNC/2006,Fj176780,2006-01-01,China,China,Guangdong,Chen Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Guangdong,0.00,0.06,Aa: Ns2a: N118t I155v; Ns3: F556y; Ns5: A271t N867y;
DENV1/TAIWAN/N30/2008,Ab608786,2008-01-01,China,Taiwan,Taiwan,Chen Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Taiwan,0.00,0.06,Aa: C: I94t; E: V379i; M: A143v M165l; Ns2a: R218k; Ns5: R30g R551k I787v;
DENV1/VIETNAM/BTRM6822/2008,Jf269178,2008-10-28,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2008.82,2008-10-28,0.00,Vietnam,0.00,0.06,Aa: E: S338l;
DENV1/VIETNAM/VLM5946/2008,Jf269177,2008-08-29,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2008.66,2008-08-29,0.00,Vietnam,0.00,0.06,unknown
DENV1/VIETNAM/LAM3670/2009,Jf269183,2009-07-10,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2009.52,2009-07-10,0.00,Vietnam,0.00,0.06,unknown
DENV1/VIETNAM/E265/2013,Kx595191,2013-07-13,Southeast Asia,Vietnam,Vietnam,Bui Et Al.,unknown,unknown,unknown,2013.53,2013-07-13,0.00,Vietnam,0.00,0.06,Aa: C: K7r; Ns4a: A90s; Ns1: V89i Y111h I162m; Ns3: V332a N400t; Ns5: V231i A265v P525s L643f G833e;
DENV1/NEW_CALEDONIA/170256/2012,Kc316020,2012-02-17,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.13,2012-02-17,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/23083/2012,Kc316019,2012-05-23,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.39,2012-05-23,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/0496/2012,Kc316021,2012-03-12,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.19,2012-03-12,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/1601171/2012,Kc741442,2012-05-16,Oceania,New Caledonia,New Caledonia,Barthel Et Al.,unknown,unknown,unknown,2012.37,2012-05-16,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/3578/2012,Kc854414,2012-12-18,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.96,2012-12-18,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/2402205LAIT/2012,Kc741440,2012-07-24,Oceania,New Caledonia,New Caledonia,Barthel Et Al.,unknown,unknown,unknown,2012.56,2012-07-24,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/280BB3/2012,Kc741439,2012-07-28,Oceania,New Caledonia,New Caledonia,Barthel Et Al.,unknown,unknown,unknown,2012.57,2012-07-28,0.00,New Caledonia,0.00,0.06,unknown
DENV1/FRENCH_POLYNESIA/NIID78/2014,Lc038148,2014-06-28,South Pacific,French Polynesia,French Polynesia,Adachi Et Al.,unknown,unknown,unknown,2014.49,2014-06-28,0.00,Tahiti,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/3601/2012,Kc854415,2012-12-19,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.97,2012-12-19,0.00,New Caledonia,0.00,0.06,unknown
DENV1/NEW_CALEDONIA/2877/2012,Kc854412,2012-11-23,Oceania,New Caledonia,New Caledonia,Aaskov Et Al.,unknown,unknown,unknown,2012.90,2012-11-23,0.00,New Caledonia,0.00,0.06,unknown
DENV1/THAILAND/384/2009,Ku509256,2009-01-01,Southeast Asia,Thailand,Thailand,Cadar Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Thailand,0.00,0.06,Aa: E: H144p V151g A162p Q167h M196k E229d; Ns1: I202k; Ns3: Q27l; Ns5: T2p V168e;
DENV1/THAILAND/KDH0026A/2010,Hg316481,2010-01-01,Southeast Asia,Thailand,Thailand,Caro Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Thailand,0.00,0.06,Aa: C: S27p; Ns2a: S65f A210t;
DENV1/SOUTH_KOREA/DENKOR09/2007,Fj687474,2007-01-01,Japan Korea,South Korea,South Korea,Cho Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,South Korea,0.00,0.06,Aa: E: T275a S338l;
DENV1/IRELAND/086624IRL/2010,Jq896294,2010-09-06,Europe,Ireland,Ireland,Cartin Et Al.,unknown,unknown,unknown,2010.68,2010-09-06,0.00,Ireland,0.00,0.06,Aa: E: F96l T156i;
DENV1/THAILAND/02/2001,Ay732479,2001-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,2001.00,2001-xx-xx,0.00,Bangkok,0.00,0.06,unknown
DENV1/THAILAND/0049/2001,Ay732482,2001-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,2001.35,2001-xx-xx,0.00,Bangkok,0.00,0.06,Aa: C: K86r; E: L435s;
DENV1/CHINA/DQ836632/2004,Dq836632,2004-10-01,China,China,Zhejiang,Cao Et Al.,unknown,unknown,unknown,2004.83,2004-10-xx,0.00,Ningbo,0.00,0.06,Aa: Ns4b: N1x E2x M3x G4x L5x L6x E7x T8x T9x K10x K11x D12x L13x G14x I15x G16x H17x V18x A19x V20x E21x N22x H23x H24x H25x A26x A27x M28x L29x D30x V31x D32x L33x H34x P35x A36x S37x A38x W39x T40x L41x Y42x A43x V44x A45x T46x T47x I48x I49x T50x P51x M52x M53x R54x H55x T56x I57x E58x N59x T60x T61x A62x N63x I64x S65x L66x T67x A68x I69x A70x N71x Q72x A73x A74x I75x L76x M77x G78x L79x D80x K81x G82x W83x P84x I85x S86x K87x M88x D89x I90x G91x V92x P93x L94x L95x A96x L97x G98x C99x Y100x S101x Q102x V103x N104x P105x L106x T107x L108x T109x A110x A111x L113x M114x L115x V116x A117x H118x Y119x A120x I121x I122x G123x P124x G125x L126x Q127x A128x K129x A130x T131x R132x E133x A134x Q135x K136x R137x T138x A139x A140x G141x I142x M143x K144x N145x P146x T147x D149x G150x I151x V152x A153x I154x D155x L156x D157x P158x V159x V160x Y161x D162x A163x K164x F165x E166x K167x Q168x L169x G170x Q171x I172x M173x L174x L175x I176x L177x C178x T179x S180x Q181x I182x L183x L184x M185x R186x T187x T188x W189x A190x C192x E193x S194x I195x T196x L197x A198x T199x G200x P201x L202x T203x T204x L205x W206x E207x G208x S209x P210x G211x K212x F213x W214x N215x T216x T217x I218x A219x V220x S221x M222x A223x N224x I225x F226x R227x G228x S229x Y230x L231x A232x G233x A234x G235x L236x A237x F238x S239x L240x M241x K242x S243x L244x G245x G246x G247x R248x R249x; E: L321q; Ns2a: H143y; Ns4a: S1x V2x S3x G4x D5x L6x I7x L8x E9x I10x G11x K12x L13x P14x Q15x H16x L17x T18x Q19x R20x A21x Q22x N23x A24x L25x D26x N27x L28x V29x M30x L31x H32x N33x S34x E35x Q36x G37x G38x R39x A40x Y41x R42x H43x A44x M45x E46x E47x L48x P49x D50x T51x I52x E53x T54x L55x M56x L57x L58x A59x L60x I61x A62x V63x L64x T65x G66x G67x V68x T69x L70x F71x F72x L73x S74x G75x K76x G77x L78x G79x K80x T81x S82x I83x G84x L85x L86x C87x V88x M89x A90x S91x S92x V93x L94x L95x W96x M97x A98x S99x E101k P102s H103q W104x I105x A106x A107x S108x I109x I110x L111x E112x F113x F114x L115x M116x V117x L118x L119x I120x P121x E122x P123x D124x R125x Q126x R127x; Ns3: A233x E234g K237x I241x T245x K249x E251x H252x G254q K255q V258g H263x A264x T265a F266h T267f M268t R269c L270a V274x R275x V276x P277x N278x Y279x N280x M281x I282x I283x M284x D285x E286x A287x H288x F289x T290x D291x P292x S293x S294x I295x A296x A297x R298x G299x Y300x I301x S302x T303x R304x V305x G306x M307x G308x E309x A310x A311x A312x I313x F314x M315x T316x A317x T318x P319x P320x G321x S322x E324x A325x F326x P327x Q328x S329x N330x A331x V332x I333x Q334x D335x E336x E337x R338x D339x I340x P341x E342x R343x S344x W345x N346x S347x G348x Y349x E350x W351x I352x T353x D354x F355x P356x G357x K358x T359x V360x W361x F362x V363x P364x S365x I366x K367x A368x G369x N370x D371x I372x A373x N374x C375x L376x R377x K378x N379x G380x K381x R382x V383x I384x Q385x L386x S387x R388x K389x T390x F391x D392x T393x E394x Y395x Q396x K397x T398x K399x N400x N401x D402x W403x D404x Y405x V406x V407x T408x T409x D410x I411x S412x E413x M414x G415x A416x N417x R419x A420x D421x R422x V423x I424x D425x P426x R427x R428x C429x L430x K431x P432x V433x I434x L435x K436x D437x G438x P439x E440x R441x V442x I443x L444x A445x G446x P447x M448x P449x V450x T451x V452x A453x S454x A455x A456x Q457x R458x R459x G460x R461x I462x G463x R464x N465x H466x N467x K468x E469x G470x D471x Q472x Y473x I474x Y475x M476x G477x Q478x P479x L480x N481x N482x D483x E484x D485x H486x A487x H488x W489x T490x E491x A492x K493x M494x L495x L496x D497x N498x I499x N500x T501x P502x E503x G504x I505x I506x P507x A508x L509x F510x E511x P512x E513x R514x E515x K516x S517x A518x A519x I520x D521x G522x E523x R525x L526x R527x G528x E529x A530x R531x K532x T533x F534x V535x E536x L537x M538x R539x R540x G541x D542x L543x P544x V545x W546x L547x S548x Y549x K550x V551x A552x S553x E554x G555x F556x Q557x Y558x S559x D560x R561x R562x W563x C564x F565x D566x G567x E568x R569x N570x N571x Q572x V573x L574x E575x E576x N577x M578x D579x V580x E581x I582x W583x T584x K585x E586x G587x E588x R589x K590x K591x L592x R593x P594x R595x W596x L597x D598x A599x R600x T601x Y602x S603x D604x P605x L606x A607x L608x R609x E610x F611x K612x E613x F614x A615x A616x G617x R618x R619x; Ns5: G1x T2x G3x A4x Q5x G6x E7x T8x L9x G10x E11x K12x W13x K14x R15x Q16x L17x N18x Q19x L20x S21x K22x S23x E24x F25x N26x T27x Y28x K29x R30x S31x G32x I33x M34x E35x V36x D37x R38x S39x E40x A41x K42x E43x G44x L45x K46x R47x G48x E49x T50x T51x K52x H53x A54x V55x S56x R57x G58x T59x A60x K61x L62x R63x W64x F65x V66x E67x R68x N69x L70x V71x K72x P73x E74x G75x K76x V77x I78x D79x L80x G81x C82x G83x R84x G85x G86x W87x S88x Y89x Y90x C91x A92x G93x L94x K95x K96x V97x T98x E99x V100x K101x G102x Y103x T104x K105x G106x G107x P108x G109x H110x E111x E112x P113x I114x P115x M116x A117x T118x Y119x G120x W121x N122x L123x V124x L126x H127x S128x G129x K130x D131x V132x F133x F134x I135x P136x P137x E138x K139x C140x D141x T142x L143x L144x C145x D146x I147x G148x E149x S150x S151x P152x N153x P154x T155x I156x E157x E158x G159x R160x T161x L162x R163x V164x L165x K166x M167x V168x E169x P170x W171x L172x R173x G174x N175x Q176x F177x C178x I179x K180x I181x L182x N183x P184x Y185x M186x P187x S188x V189x V190x E191x T192x L193x E194x Q195x M196x Q197x R198x K199x H200x G201x G202x M203x L204x V205x R206x N207x P208x L209x S210x R211x N212x S213x T214x H215x E216x M217x Y218x W219x V220x S221x C222x G223x T224x G225x N226x I227x V228x S229x A230x V231x N232x M233x T234x S235x R236x M237x L238x L239x N240x R241x F242x T243x M244x A245x H246x R247x K248x P249x T250x Y251x E252x R253x D254x V255x D256x L257x G258x A259x G260x T261x R262x H263x V264x A265x V266x E267x P268x E269x V270x A271x N272x L273x D274x I275x I276x G277x Q278x R279x I280x E281x N282x I283x K284x H285x E286x H287x K288x S289x W291* H292y Y293h D296x N297x P298x Y299x K300x T301x W302x A303x Y304x H305x G306x S307x Y308x E309x V310x K311x P312x S313x G314x S315x A316x S317x S318x M319x V320x N321x G322x V323x V324x K325x L326x L327x T328x K329x P330x W331x D332x V333x I334x P335x M336x V337x T338x Q339x I340x A341x M342x T343x D344x T345x T346x P347x F348x G349x Q350x Q351x R352x V353x F354x K355x E356x K357x V358x D359x T360x R361x T362x P363x K364x A365x K366x R367x G368x T369x A370x Q371x I372x M373x E374x V375x T376x A377x R378x W379x L380x W381x G382x F383x L384x S385x R386x N387x K388x K389x P390x R391x I392x C393x T394x R395x E396x E397x F398x T399x R400x K401x V402x R403x S404x N405x A406x A407x I408x G409x A410x V411x F412x V413x D414x E415x N416x Q417x W418x N419x S420x A421x K422x E423x A424x V425x E426x D427x R429x F430x W431x D432x L433x V434x H435x R436x E437x R438x E439x L440x H441x K442x Q443x G444x K445x C446x A447x T448x C449x V450x Y451x N452x M453x M454x G455x K456x R457x E458x K459x K460x L461x G462x E463x F464x G465x K466x A467x K468x G469x S470x R471x A472x I473x W474x Y475x M476x W477x L478x G479x A480x R481x F482x L483x E484x F485x E486x A487x L488x G489x F490x M491x N492x E493x D494x H495x W496x F497x S498x R499x E500x N501x S502x L503x S504x G505x V506x E507x G508x E509x G510x L511x H512x K513x L514x G515x Y516x I517x L518x R519x D520x I521x S522x K523x I524x P525x G526x G527x N528x M529x Y530x A531x D532x D533x T534x A535x G536x W537x D538x T539x R540x I541x T542x E543x D544x D545x L546x Q547x N548x E549x A550x K551x I552x T553x D554x I555x M556x E557x P558x E559x H560x A561x A564x K565x S566x I567x F568x K569x L570x T571x Y572x Q573x N574x K575x V576x V577x R578x V579x Q580x R581x P582x A583x K584x N585x G586x T587x V588x M589x D590x V591x I592x S593x R594x R595x D596x Q597x R598x G599x S600x G601x Q602x V603x G604x T605x Y606x G607x L608x N609x T610x F611x T612x N613x M614x E615x A616x Q617x L618x I619x R620x Q621x M622x E623x S624x E625x G626x I627x F628x S629x P630x E632x L633x E634x T635x N637h L638s A639t E640x R641x V642x L643x D644x W645x L646x E647x K648x Y649x G650x V651x E652x R653x L654x K655x R656x M657x A658x I659x S660x G661x D662x D663x C664x V665x V666x K667x P668x I669x D670x D671x R672x F673x A674x T675x A676x L677x T678x A679x L680x N681x D682x M683x G684x K685x V686x R687x K688x D689x I690x P691x Q692x W693x E694x P695x S696x K697x G698x W699x N700x D701x W702x Q703x Q704x V705x P706x F707x C708x S709x H710x H711x F712x H713x Q714x L715x I716x M717x K718x D719x G720x R721x E722x I723x V724x V725x P726x C727x R728x N729x Q730x D731x E732x L733x V734x G735x R736x A737x R738x V739x S740x Q741x G742x A743x G744x W745x S746x L747x R748x E749x T750x A751x C752x L753x G754x K755x S756x Y757x A758x Q759x M760x W761x Q762x L763x M764x Y765x F766x H767x R768x R769x D770x L771x R772x L773x A774x A775x N776x A777x I778x C779x S780x A781x V782x P783x V784x D785x W786x V787x P788x T789x S790x R791x T792x T793x W794x S795x I796x H797x A798x H799x H800x Q801x W802x M803x T804x T805x E806x D807x M808x L809x S810x V811x W812x N813x R814x V815x W816x I817x E818x E819x N820x P821x W822x M823x E824x D825x K826x T827x R828x I829x S830x S831x W832x E833x D834x V835x P836x Y837x L838x G839x K840x R841x E842x D843x Q844x W845x C846x G847x S848x L849x I850x G851x L852x T853x A854x R855x A856x T857x W858x A859x T860x N861x I862x Q863x V864x A865x I866x N867x Q868x V869x R870x R871x L872x I873x G874x N875x E876x N877x Y878x S879x D880x Y881x M882x T883x S884x M885x K886x R887x F888x K889x N890x E891x S892x E893x P894x E895x G896x A897x L898x W899x; 2k: T1x P2x Q3x D4x N5x Q6x L7x A8x Y9x V10x V11x I12x G13x L14x L15x F16x M17x I18x L19x T20x V21x A22x A23x;
DENV1/CHINA/ZJ01/2004,Ay835999,2004-01-01,China,China,China,Cheng Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Cixi,0.00,0.06,Aa: C: F53l N90h; Ns4b: X112l X148i X191l; Ns3: X323m X418f X524y; Ns5: X125k X428d X562q X563l X631n;
DENV1/TAIWAN/SD1543/2008,Ab608787,2008-01-01,China,Taiwan,Taiwan,Chen Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Taiwan,0.00,0.06,Aa: Ns4b: X148v; Ns2a: M18i S28i A38g; Ns1: I308v; Ns5: R30g X125k R173k X428e X631s R828h A856p S879l;
DENV1/CHINA/GD02/2006,Fj196844,2006-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2006.25,2006-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: Ns4a: L13i; Ns5: T534p N548t;
DENV1/CHINA/DGVGZ01/2007,Eu280167,2007-01-01,China,China,Guangdong,Chun Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: C: M44v M107t; E: T33s T51p A117d V130i L135f Q228r; M: M49v K90i E124d W126c A127v T149s A166t; Ns2b: Y122c; Ns2a: Q141r T158a S183y; Ns1: E12g E30g R41g R299g; Ns3: A373t I424m N481t; Ns5: E374v M453t D544g K840e I862v E891k;
DENV1/CHINA/YNLC1502/2015,Kx056459,2015-07-13,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.53,2015-07-13,0.00,Yunnan,0.00,0.06,unknown
DENV1/CHINA/YNGM1502/2015,Kx056456,2015-10-22,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.80,2015-10-22,0.00,Yunnan,0.00,0.06,unknown
DENV1/CHINA/YNGM1509/2015,Kx056457,2015-10-19,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.80,2015-10-19,0.00,Yunnan,0.00,0.06,unknown
DENV1/MYANMAR/RL161/2013,Kj470740,2013-10-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.75,2013-10-xx,0.00,Myanmar,0.00,0.06,Aa: E: Q347h;
DENV1/MYANMAR/RL43/2013,Kj470738,2013-09-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.74,2013-09-xx,0.00,Myanmar,0.00,0.06,Aa: E: T478a;
DENV1/CHINA/RL35/2013,Kj470737,2013-09-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.74,2013-09-xx,0.00,China,0.00,0.06,Aa: E: R73g;
DENV1/MYANMAR/RL109/2013,Kj470739,2013-09-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.67,2013-09-xx,0.00,Myanmar,0.00,0.06,Aa: E: T156i;
DENV1/CHINA/YNDGR/2015,Kx056463,2015-06-14,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.45,2015-06-14,0.00,Yunnan,0.00,0.06,Aa: E: W420g H437p S449t I459k T464k T473p;
DENV1/CHINA/YNDGR7/2015,Kx056464,2015-06-14,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.45,2015-06-14,0.00,Yunnan,0.00,0.06,unknown
DENV1/CHINA/YNDGR79/2015,Kx056468,2015-08-22,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.64,2015-08-22,0.00,Yunnan,0.00,0.06,Aa: E: W420g;
DENV1/MYANMAR/RL181/2013,Kj470741,2013-10-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.83,2013-10-xx,0.00,Myanmar,0.00,0.06,unknown
DENV1/SINGAPORE/27197/2013,Kj806946,2013-01-01,Southeast Asia,Singapore,Singapore,Amin Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Singapore,0.00,0.06,Aa: C: A67t K86r; M: A29g;
DENV1/CHINA/YNPE1/2015,Mf405201,2015-09-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2015.67,2015-09-01,0.00,China,0.00,0.06,Aa: Ns2b: V109m; Ns1: T61s; Ns5: M491i;
DENV1/MYANMAR/MANDALAY96/2015,Kx357966,2015-01-01,Southeast Asia,Myanmar,Myanmar,Aung Et Al.,unknown,unknown,unknown,2015.00,2015-xx-xx,0.00,Myanmar,0.00,0.06,Aa: E: T346i T405p;
DENV1/CHINA/YNDGR165/2015,Kx056472,2015-09-15,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.70,2015-09-15,0.00,Yunnan,0.00,0.06,unknown
DENV1/MYANMAR/RL238/2013,Kj470742,2013-11-01,Southeast Asia,Myanmar,Myanmar,Guo Et Al.,unknown,unknown,unknown,2013.91,2013-11-xx,0.00,Myanmar,0.00,0.06,unknown
DENV1/SRI_LANKA/SLE/2009,Jn054256,2009-01-01,South Asia,Sri Lanka,Sri Lanka,Abeysinghe Et Al.,unknown,unknown,unknown,2009.88,2009-xx-xx,0.00,Sri Lanka,0.00,0.06,Aa: M: G7e; Ns2a: T138i; Ns1: F86l;
DENV1/SRI_LANKA/SRILANKANIID49/2014,Lc038143,2014-04-07,South Asia,Sri Lanka,Sri Lanka,Adachi Et Al.,unknown,unknown,unknown,2014.26,2014-04-07,0.00,Sri Lanka,0.00,0.06,Aa: E: V139i;
DENV1/SRI_LANKA/SLB/2010,Jn054255,2010-01-01,South Asia,Sri Lanka,Sri Lanka,Abeysinghe Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Sri Lanka,0.00,0.06,Aa: Ns3: A164g D485n; Ns5: V323m A583s E640k;
DENV1/INDIA/BATHERYMCVR4210/2015,Ky021894,2015-06-27,South Asia,India,India,Anjali Et Al.,unknown,unknown,unknown,2015.48,2015-06-27,0.00,India,0.00,0.06,Aa: E: S8n R9p A180t T329s;
DENV1/INDIA/NIVK130706770DIA/2013,Kj755855,2013-07-01,South Asia,India,India,Anukumar Et Al.,unknown,unknown,unknown,2013.58,2013-07-xx,0.00,India,0.00,0.06,Aa: Ns4b: V18a C99f Y100l T203s T204p F213s; E: V24e G106e T145i G146a D147a T163i Q234l D235f E269a I270l M272t S273f K284n C285i V320i; M: T107a; Ns2a: D6v F8l L42r L43k M45r M70t G71r A88s D125v G126l K135t A164t; Ns4a: T81a S82g I83n S99n; Ns1: M84l I224t R257s; Ns3: A70g S71r R84g Q86k Q167h I179t D181v V183a I295l R419p K431n A456n F611k; Ns5: S23t T98s K101r N122d V124l L126r H127c D131e V132f T142s L143f C145g L162v I716v; 2k: G13r;
DENV1/SRI_LANKA/SLGS0308/2012,Kj726664,2012-03-01,South Asia,Sri Lanka,Sri Lanka,Silva Et Al.,unknown,unknown,unknown,2012.16,2012-03-xx,0.00,Sri Lanka,0.00,0.06,Aa: C: I94t; E: P169s P364t N366d; Ns2a: V111l; Ns1: D278e; Ns3: I424m; Ns5: I283m V425l;
DENV1/GERMANY/BNI5201/2013,Kj468234,2013-01-01,Europe,Germany,Germany,Altuntas Et Al.,unknown,unknown,unknown,2014.00,2013-xx-xx,0.00,Germany,0.00,0.06,Aa: E: Y132n A313p; M: M49i; Ns2a: I58t; Ns4a: H16r; Ns1: S131t S144p; Ns3: K15r A56s N570k L608m; Ns5: S831r;
DENV1/SRI_LANKA/DK87/2014,Kp398852,2014-01-01,South Asia,Sri Lanka,Sri Lanka,Chernick Et Al.,unknown,unknown,unknown,2015.00,2014-xx-xx,0.00,Sri Lanka,0.00,0.06,Aa: E: N52s; Ns2a: S2p F159l; Ns3: P449s; Ns5: I135t;
DENV1/SRI_LANKA/SLGS0319/2012,Kj726662,2012-04-01,South Asia,Sri Lanka,Sri Lanka,Silva Et Al.,unknown,unknown,unknown,2012.33,2012-04-xx,0.00,Sri Lanka,0.00,0.06,Aa: E: A481v; Ns4a: A93t; Ns5: R395k;
DENV1/SRI_LANKA/SLGS0289/2012,Kj726663,2012-02-01,South Asia,Sri Lanka,Sri Lanka,Silva Et Al.,unknown,unknown,unknown,2012.08,2012-02-xx,0.00,Sri Lanka,0.00,0.06,Aa: Ns5: I135r;
DENV1/INDIA/NIV3593TAMILNADU/2012,Kr527488,2012-01-01,South Asia,India,India,Anukumar Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,India,0.00,0.06,Aa: E: K58i;
DENV1/THAILAND/0562/1999,Ay732449,1999-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Bangkok,0.00,0.06,Aa: E: D290e;
DENV1/THAILAND/0067/1999,Ay732400,1999-01-01,Southeast Asia,Thailand,Bangkok,Chinnawirotpisan Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Bangkok,0.00,0.06,Aa: E: S222t;
DENV1/MYANMAR/31987/1998,Ay726554,1998-01-01,Southeast Asia,Myanmar,Myanmar,Aaskov Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Myanmar,0.00,0.06,Aa: Ns4b: A27s; M: R122k; Ns4a: M45l; Ns1: A44s A45s T131a I224v; Ns5: H828y;
DENV1/TAIWAN/1TP1110A/2011,Kt175077,2011-01-01,China,Taiwan,Taiwan,Chang Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Taiwan,0.00,0.06,unknown
