Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV2/PUERTO_RICO/BIDV1376/1996,Eu569709,1996-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1996.35,1996-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1367/1995,Eu569706,1995-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1995.00,1995-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: T359a; Ns2a: M140l;
DENV2/PUERTO_RICO/BIDV1409/1997,Eu569720,1997-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1998.00,1997-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1392/1998,Eu569711,1998-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1998.00,1998-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: V347i;
DENV2/PUERTO_RICO/BIDV1408/1997,Kf955373,1997-01-01,Caribbean,Puerto Rico,Puerto Rico,Berlin Et Al.,unknown,unknown,unknown,1997.60,1997-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2b: V112l;
DENV2/PUERTO_RICO/BIDV1461/2000,Eu687222,2000-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2000.44,2000-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1464/2000,Eu687225,2000-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2000.44,2000-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1463/2000,Eu687224,2000-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2000.81,2000-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV591/2002,Eu482722,2002-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2b: A56v; Ns4a: S1t; Ns5: I180v V335i;
DENV2/PUERTO_RICO/BIDV1469/2001,Eu687229,2001-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2001-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV592/2002,Eu482723,2002-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2003.00,2002-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: N79s; M: G115r; Ns5: I5m;
DENV2/PUERTO_RICO/BIDV1432/2004,Eu677147,2004-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: I106v;
DENV2/PUERTO_RICO/BIDV1492/2003,Eu687240,2003-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: T11s;
DENV2/PUERTO_RICO/BIDV1487/2003,Eu687238,2003-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2003.53,2003-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: I462t;
DENV2/PUERTO_RICO/BIDV1486/2003,Eu687237,2003-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2003.00,2003-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1497/2005,Eu687245,2005-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns4b: T246a; Ns4a: S46n; Ns5: P585s I867v;
DENV2/PUERTO_RICO/BIDV1045/2005,Eu482556,2005-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: D192v F193s N194h I414v; Ns4a: F16l; Ns5: A648v I660v;
DENV2/PUERTO_RICO/BIDV1435/2004,Eu687214,2004-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2004.65,2004-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: T11a; Ns3: D353n; Ns5: T679i;
DENV2/PUERTO_RICO/BIDV1436/2004,Eu687215,2004-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns4b: T46a; Ns3: N119k;
DENV2/PUERTO_RICO/BIDV1440/2005,Eu726770,2005-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2005.61,2005-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns5: A529t;
DENV2/PUERTO_RICO/BIDV594/2006,Eu482725,2006-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2b: K127r; Ns5: R16q;
DENV2/PUERTO_RICO/BIDV1031/2006,Eu482544,2006-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2006.82,2006-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1036/2006,Eu482549,2006-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/BIDV1412/2007,Eu596490,2007-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns4b: I89v;
DENV2/PUERTO_RICO/DB096/2010,Jx402214,2010-01-01,Caribbean,Puerto Rico,Puerto Rico,Medina Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/PUERTO_RICO/DB097/2010,Jx402215,2010-01-01,Caribbean,Puerto Rico,Puerto Rico,Medina Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: V309a;
DENV2/VENEZUELA/MARA4/1990,Af100466,1990-01-01,South America,Venezuela,Venezuela,Leitmeyer Et Al.,unknown,unknown,unknown,1991.00,1990-xx-xx,0.00,Venezuela,0.00,0.00,Aa: C: R9k T101s A102v V104m A112v; M: G15s R16i I39m; Ns1: N10t E52k A303s;
DENV2/VENEZUELA/BIDV3496/1990,Gq868540,1990-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,1990.00,1990-xx-xx,0.00,Maracay,0.00,0.00,unknown
DENV2/VENEZUELA/BIDV3365/1991,Gq868598,1991-01-01,South America,Venezuela,Venezuela,Alvarado Et Al.,unknown,unknown,unknown,1991.84,1991-xx-xx,0.00,Venezuela,0.00,0.00,unknown
DENV2/VENEZUELA/BIDV3364/1991,Gq868597,1991-01-01,South America,Venezuela,Venezuela,Alvarado Et Al.,unknown,unknown,unknown,1991.64,1991-xx-xx,0.00,Venezuela,0.00,0.00,unknown
DENV2/VENEZUELA/BIDV1456/1996,Eu687220,1996-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,1996.00,1996-xx-xx,0.00,Aragua,0.00,0.00,Aa: E: V365i; M: R151k; Ns1: T164s; Ns5: A648v;
DENV2/VENEZUELA/BIDV3497/1991,Gq868541,1991-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,1991.30,1991-xx-xx,0.00,Aragua,0.00,0.00,Aa: Ns5: Y294h;
DENV2/SPAIN/BIDV3368/1998,Gq868552,1998-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Santander,0.00,0.00,Aa: C: V26m; Ns4b: S23p; Ns2a: M15i V38i K95r; Ns4a: A29s; Ns3: G14e D174n; Ns5: R375k;
DENV2/PUERTO_RICO/BIDV1373/1995,Eu569708,1995-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1995.00,1995-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: C: S10n; Ns2b: I76v; Ns1: M89i; Ns5: K283r I412v G501r;
DENV2/BRAZIL/41768RJ/1990,Hq012533,1990-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,1990.93,1990-xx-xx,0.00,Brazil,0.00,0.00,unknown
DENV2/BRAZIL/64022/1998,Af489932,1998-01-01,South America,Brazil,Brazil,Harris Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Brazil,0.00,0.00,Aa: E: V347a A447v; Ns2a: A32v; Ns1: M212i H261y; Ns3: I182f A249t A399t K466r; Ns5: A19t S23n M341v G501e;
DENV2/BRAZIL/59382RN/1997,Hq012515,1997-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,1997.00,1997-xx-xx,0.00,Brazil,0.00,0.00,Aa: E: E203k;
DENV2/BRAZIL/48622CE/1994,Hq012535,1994-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,1994.09,1994-xx-xx,0.00,Brazil,0.00,0.00,unknown
DENV2/BRAZIL/48578CE/1994,Hq012509,1994-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,1994.09,1994-xx-xx,0.00,Brazil,0.00,0.00,unknown
DENV2/BRAZIL/64905RJ/1999,Hq012537,1999-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,2000.00,1999-xx-xx,0.00,Brazil,0.00,0.00,unknown
DENV2/BRAZIL/75103RJ/2002,Hq012522,2002-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Brazil,0.00,0.00,Aa: E: D362e;
DENV2/BRAZIL/72144PE/2000,Jx669487,2000-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2000.75,2000-xx-xx,0.00,Pernambuco,0.00,0.00,Aa: E: V140m;
DENV2/BRAZIL/87086PE/2002,Jx669488,2002-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2002.97,2002-xx-xx,0.00,Pernambuco,0.00,0.00,Aa: Ns4b: T244a; Ns2a: V38a V62a; Ns3: R549k; Ns5: K558e;
DENV2/BRAZIL/37473PE/1997,Jx669483,1997-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1997.45,1997-xx-xx,0.00,Pernambuco,0.00,0.00,Aa: C: R97k; E: R323k; Ns5: F483y;
DENV2/BRAZIL/3337PE/1995,Jx669482,1995-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1996.00,1995-xx-xx,0.00,Pernambuco,0.00,0.00,unknown
DENV2/BRAZIL/3275PE/1995,Jx669480,1995-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1995.57,1995-xx-xx,0.00,Pernambuco,0.00,0.00,unknown
DENV2/BRAZIL/58448RN/1997,Hq012514,1997-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,1997.00,1997-xx-xx,0.00,Brazil,0.00,0.00,Aa: C: S10n; E: E133k T430i; M: A152t;
DENV2/BRAZIL/3311PE/1995,Jx669481,1995-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1995.57,1995-xx-xx,0.00,Pernambuco,0.00,0.00,unknown
DENV2/BRAZIL/57135PE/1999,Jx669486,1999-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Pernambuco,0.00,0.00,Aa: Ns4b: I153v; Ns2a: I116t S153l; Ns4a: I93v;
DENV2/BRAZIL/BIDV2376/2000,Fj850072,2000-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2000.48,2000-xx-xx,0.00,Brazil,0.00,0.00,Aa: Ns4b: V48i L113s; E: V347a; M: I39m; Ns2b: A57t; Ns5: V723m;
DENV2/PERU/FSL699/2002,Kc294216,2002-02-06,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2002.10,2002-02-06,0.00,Iquitos,0.00,0.00,unknown
DENV2/PERU/NFI52/2002,Kc294222,2002-03-22,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2002.22,2002-03-22,0.00,Iquitos,0.00,0.00,unknown
DENV2/BRAZIL/47913PE/1998,Jx669484,1998-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1998.00,1998-xx-xx,0.00,Pernambuco,0.00,0.00,unknown
DENV2/BRAZIL/64625RJ/1999,Hq012517,1999-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,1999.63,1999-xx-xx,0.00,Brazil,0.00,0.00,Aa: C: A112v; E: M289l T473i;
DENV2/BRAZIL/51347PE/1998,Jx669485,1998-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,1998.97,1998-xx-xx,0.00,Pernambuco,0.00,0.00,Aa: Ns5: P254l;
DENV2/PERU/FMD1337/2007,Kc294200,2007-03-28,South America,Peru,Madre De Dios,Chen Et Al.,unknown,unknown,unknown,2007.24,2007-03-28,0.00,Puerto Maldonado,0.00,0.00,unknown
DENV2/PERU/FMD2303/2009,Kc294201,2009-02-13,South America,Peru,Madre De Dios,Chen Et Al.,unknown,unknown,unknown,2009.12,2009-02-13,0.00,Puerto Maldonado,0.00,0.00,Aa: C: L35f; E: V428m; M: T125n; Ns2b: D63e; Ns5: I874m;
DENV2/PUERTO_RICO/BIDV1087/1991,Eu529701,1991-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1991.00,1991-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: E: I432v L458f; M: I39m;
DENV2/PUERTO_RICO/BIDV1166/1987,Eu482570,1987-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1987.00,1987-xx-xx,0.00,Puerto Rico,0.00,0.00,Aa: Ns2a: S168g; Ns5: R520k;
DENV2/PUERTO_RICO/BIDV856/1986,Kf955363,1986-01-01,Caribbean,Puerto Rico,Puerto Rico,Berlin Et Al.,unknown,unknown,unknown,1987.00,1986-xx-xx,0.00,Puerto Rico,0.00,0.00,unknown
DENV2/FRENCH_GUIANA/FGUJUN/1997,Eu920829,1997-06-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,1997.41,1997-06-xx,0.00,French Guiana,0.03,0.03,Aa: Ns1: D190n;
DENV2/FRENCH_GUIANA/FGUFEV/1998,Eu920830,1998-02-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,1998.08,1998-02-xx,0.00,French Guiana,0.03,0.03,unknown
DENV2/FRENCH_GUIANA/FGUAUG/1998,Eu920831,1998-08-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,1998.58,1998-08-xx,0.00,French Guiana,0.03,0.03,Aa: Ns1: T109a T146i; Ns5: V637a;
DENV2/FRENCH_GUIANA/FGUDEC/2001,Eu920834,2001-12-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,2001.91,2001-12-xx,0.00,French Guiana,0.03,0.03,Aa: C: V106i; Ns4b: P162s; M: T134a; Ns2a: V27i; Ns3: R561k; Ns5: N184t;
DENV2/FRENCH_GUIANA/FGUAPR/2002,Eu920835,2002-04-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,2002.25,2002-04-xx,0.00,French Guiana,0.03,0.03,Aa: E: E360g; Ns5: R698k;
DENV2/BRAZIL/NA/2001,Jx073928,2001-01-01,South America,Brazil,Brazil,Santos Et Al.,unknown,unknown,unknown,2001.57,2001-xx-xx,0.00,Brazil,0.03,0.03,Aa: M: T81s; Ns5: I267v;
DENV2/BRAZIL/BIDV2390/2004,Fj850082,2004-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2004.80,2004-xx-xx,0.00,Brazil,0.03,0.03,Aa: C: A102v; Ns1: I188v; Ns5: I271v;
DENV2/BRAZIL/BIDV2379/2001,Fj850074,2001-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Brazil,0.03,0.03,Aa: C: T25s;
DENV2/BRAZIL/BIDV2396/2006,Fj850088,2006-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Brazil,0.03,0.03,Aa: Ns4b: I239v; E: I162v; Ns2a: F40l I136v; Ns4a: T59a; Ns5: K200t K524r;
DENV2/BRAZIL/BIDV2386/2003,Fj850078,2003-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2003.73,2003-xx-xx,0.00,Brazil,0.03,0.03,unknown
DENV2/FRENCH_GUIANA/FGUOCT/2005,Eu920840,2005-10-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,2005.75,2005-10-xx,0.00,French Guiana,0.03,0.03,Aa: Ns3: P465s;
DENV2/BRAZIL/BIDV2385/2003,Gq868640,2003-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2003.03,2003-xx-xx,0.00,Brazil,0.03,0.03,Aa: Ns2a: M64i;
DENV2/BRAZIL/BIDV2382/2002,Fj850076,2002-01-01,South America,Brazil,Brazil,Alvarado Et Al.,unknown,unknown,unknown,2003.00,2002-xx-xx,0.00,Brazil,0.03,0.03,unknown
DENV2/FRENCH_GUIANA/FGUFEB/1993,Eu920828,1993-02-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,1993.08,1993-02-xx,0.00,French Guiana,0.03,0.03,Aa: E: S363g;
DENV2/SPAIN/BIDV3369/1999,Gq868553,1999-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Santander,0.03,0.03,Aa: Ns2b: T94i; Ns2a: L121f; Ns1: I71v A265v; Ns3: G14e; Ns5: V643a;
DENV2/VENEZUELA/BIDV1457/1996,Eu726775,1996-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,1996.00,1996-xx-xx,0.00,Aragua,0.03,0.03,Aa: Ns3: V126i; Ns5: K630r;
DENV2/VENEZUELA/BIDV2942/2000,Fj898466,2000-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2000.00,2000-xx-xx,0.00,Aragua,0.03,0.03,Aa: Ns4b: V48i; Ns1: K48r; Ns5: K388r N730s;
DENV2/VENEZUELA/BIDV2161/2001,Jn819408,2001-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Aragua,0.03,0.03,Aa: Ns4b: T19i S25n; Ns5: S269g;
DENV2/COLOMBIA/434321META/2014,Ku878574,2014-01-01,South America,Colombia,Colombia,Laiton-donato Et Al.,unknown,unknown,unknown,2014.00,2014-xx-xx,0.00,Colombia,0.03,0.03,Aa: E: I312v;
DENV2/VENEZUELA/BIDV2216/2003,Fj639783,2003-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Aragua,0.03,0.03,unknown
DENV2/VENEZUELA/BIDV2262/2006,Fj639822,2006-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Aragua,0.03,0.03,Aa: E: T171i E360g; Ns4a: T3a; Ns5: R596k A648t;
DENV2/COLOMBIA/427516CALD/2013,Ku878569,2013-01-01,South America,Colombia,Colombia,Laiton-donato Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Colombia,0.03,0.03,unknown
DENV2/COLOMBIA/425334PUTUMAYOC/2013,Ku878571,2013-01-01,South America,Colombia,Colombia,Laiton-donato Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Colombia,0.03,0.03,Aa: E: L348f;
DENV2/COLOMBIA/428702TOLIMA/2014,Ku878575,2014-01-01,South America,Colombia,Colombia,Laiton-donato Et Al.,unknown,unknown,unknown,2014.00,2014-xx-xx,0.00,Colombia,0.03,0.03,Aa: E: I414v;
DENV2/SPAIN/BIDV3374/2007,Gu131947,2007-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Santander,0.03,0.03,Aa: Ns2a: V159m; Ns3: K15r;
DENV2/COSTA_RICA/DB017/2003,Jf804030,2003-01-01,Central America,Costa Rica,Costa Rica,Colon Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Costa Rica,0.03,0.03,unknown
DENV2/SPAIN/BIDV3375/2007,Gq868558,2007-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Santander,0.03,0.03,unknown
DENV2/VENEZUELA/61154/2007,Hq332189,2007-01-01,South America,Venezuela,Venezuela,Alvarez Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Venezuela,0.03,0.03,Aa: E: I378v; M: T125n; Ns5: N153s N170d P299t;
DENV2/COLOMBIA/BIDV3372/2005,Gq868556,2005-01-01,South America,Colombia,Nortedesantander,Alvarado Et Al.,unknown,unknown,unknown,2005.36,2005-xx-xx,0.00,Norte De Santander,0.03,0.03,unknown
DENV2/SPAIN/BIDV3370/2004,Gq868554,2004-01-01,Europe,Spain,Cantabria,Alvarado Et Al.,unknown,unknown,unknown,2004.08,2004-xx-xx,0.00,Santander,0.03,0.03,Aa: Ns1: A141v;
DENV2/VENEZUELA/61115/2007,Hq332186,2007-01-01,South America,Venezuela,Venezuela,Alvarez Et Al.,unknown,unknown,unknown,2007.91,2007-xx-xx,0.00,Venezuela,0.03,0.03,Aa: Ns1: L231f; Ns5: P299t;
DENV2/VENEZUELA/61136/2007,Hq332188,2007-01-01,South America,Venezuela,Venezuela,Alvarez Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Venezuela,0.03,0.03,Aa: Ns2a: V72a; Ns1: I96v A141t; Ns3: V95i;
DENV2/VENEZUELA/BIDV2944/2005,Fj898467,2005-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2005.68,2005-xx-xx,0.00,Aragua,0.03,0.03,Aa: Ns4a: R39k;
DENV2/VENEZUELA/61069/2006,Hq332184,2006-01-01,South America,Venezuela,Venezuela,Alvarez Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Venezuela,0.03,0.03,Aa: E: A419g; Ns2a: I33t V38a;
DENV2/VENEZUELA/BIDV2246/2005,Fj639809,2005-01-01,South America,Venezuela,Aragua,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,Aragua,0.03,0.03,unknown
DENV2/VENEZUELA/BIDV2424/2004,Fj850112,2004-01-01,South America,Venezuela,Federal Capital,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Caracas,0.03,0.03,unknown
DENV2/BELIZE/BIDV2952/2002,Fj898461,2002-01-01,Central America,Belize,Belize,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Belize,0.03,0.03,Aa: Ns4b: S23p; E: E403q M406v; Ns2a: A37v; Ns5: V650l;
DENV2/EL_SALVADOR/DB1/2012,Jx891663,2012-01-01,Central America,El Salvador,El Salvador,Medina Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,El Salvador,0.03,0.03,Aa: E: T55i T359i;
DENV2/MEXICO/BIDV7542/2007,Kj189311,2007-01-01,Central America,Mexico,Mexico,Birren Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Mexico,0.03,0.03,Aa: E: T486i; M: V75i; Ns2a: T119s; Ns3: P176l; Ns5: N440s S631n;
DENV2/MEXICO/BIDV3768/2004,Gu131955,2004-01-01,Central America,Mexico,Quintana Roo,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Quintana Roo,0.03,0.03,unknown
DENV2/MEXICO/BIDV2964/2008,Fj898439,2008-01-01,Central America,Mexico,Chiapas,Alpuche Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Chiapas,0.03,0.03,unknown
DENV2/GUATEMALA/30/2010,Ku509267,2010-01-01,Central America,Guatemala,Guatemala,Cadar Et Al.,unknown,unknown,unknown,2011.00,2010-xx-xx,0.00,Guatemala,0.03,0.03,Aa: C: R9k S10n; E: K157n K160r; Ns2b: S1i W2g; Ns2a: K216t R218t; Ns3: M333i;
DENV2/GUATEMALA/GUFDAGUA/2009,Hq999999,2009-01-01,Central America,Guatemala,Guatemala,Anez Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Guatemala City,0.03,0.03,Aa: Ns4b: V91a; E: V365i; M: V120i; Ns2a: K216t; Ns3: K561r; Ns5: G523s;
DENV2/PUERTO_RICO/DB188/2013,Km279408,2013-01-01,Caribbean,Puerto Rico,Puerto Rico,Medina Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Puerto Rico,0.03,0.03,Aa: E: A50t S363a A491v;
DENV2/MEXICO/BIDV8199/2011,Kj189370,2011-01-01,Central America,Mexico,Mexico,Birren Et Al.,unknown,unknown,unknown,2011.59,2011-xx-xx,0.00,Mexico,0.03,0.03,unknown
DENV2/MEXICO/DB152/2011,Km279426,2011-01-01,Central America,Mexico,Mexico,Galan-huertas Et Al.,unknown,unknown,unknown,2011.79,2011-xx-xx,0.00,Mexico,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV3227/2008,Jf357906,2008-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Managua,0.03,0.03,Aa: M: I139v R151k; Ns2b: V109i; Ns5: K387r G501e S796y;
DENV2/NICARAGUA/BIDV1721/2008,Fj205885,2008-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Managua,0.03,0.03,Aa: E: F429l;
DENV2/NICARAGUA/BIDV4915/2009,Hq705625,2009-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Managua,0.03,0.03,Aa: E: I46m; Ns3: I567t;
DENV2/NICARAGUA/BIDV2921/1999,Kf955390,1999-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2000.00,1999-xx-xx,0.00,Nicaragua,0.03,0.03,Aa: Ns1: E127g;
