Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV3/NICARAGUA/BIDV3175/2008,Hq541791,2008-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2008.20,2008-xx-xx,0.00,Managua,0.04,0.04,unknown
DENV3/NICARAGUA/BIDV5488/2010,Jn093513,2010-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Managua,0.04,0.04,Aa: C: K35e; Ns2a: A64t M180v S210g;
DENV3/DOMINICAN_REPUBLIC/BIDV5441/2009,Jf920402,2009-01-01,Caribbean,Dominican Republic,Rio San Juan,Alvarado Et Al.,unknown,unknown,unknown,2009.17,2009-xx-xx,0.00,Rio San Juan,0.04,0.04,Aa: Ns1: T293a;
DENV3/INDONESIA/BIDV5101/2009,Jf920407,2009-01-01,Southeast Asia,Indonesia,East Java,Alvarado Et Al.,unknown,unknown,unknown,2009.51,2009-xx-xx,0.00,Raas,0.04,0.04,unknown
DENV3/DOMINICAN_REPUBLIC/BIDV5445/2009,Jf920403,2009-01-01,Caribbean,Dominican Republic,Rio San Juan,Alvarado Et Al.,unknown,unknown,unknown,2009.51,2009-xx-xx,0.00,Rio San Juan,0.04,0.04,unknown
DENV3/COSTA_RICA/DB026/1995,Jf804039,1995-01-01,Central America,Costa Rica,Costa Rica,Colon Et Al.,unknown,unknown,unknown,1996.00,1995-xx-xx,0.00,Costa Rica,0.04,0.04,unknown
DENV3/NICARAGUA/BIDV7674/2011,Kf973485,2011-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: C: P11t G76r; Ns4b: A178v; E: R231k; Ns1: Y175h; Ns3: Q90k A452v; Ns5: D274e V333m N565d;
DENV3/NICARAGUA/BIDV7646/2012,Kf973478,2012-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: E: Y132h; Ns1: P106s; Ns5: K513r;
DENV3/NICARAGUA/BIDV7662/2011,Kf973481,2011-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2012.00,2011-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: E: V139i; Ns2a: M10v;
DENV3/NICARAGUA/BIDV7694/2012,Kf973486,2012-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2012.04,2012-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: Ns4b: V91a;
DENV3/NICARAGUA/BIDV7658/2012,Kf973480,2012-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,Nicaragua,0.04,0.04,Aa: E: M399i; M: I156t; Ns2a: V41a;
DENV3/NICARAGUA/BIDV4831/2009,Hq705617,2009-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Managua,0.04,0.04,Aa: Ns2a: K82r;
DENV3/NICARAGUA/BIDV5508/2010,Jf937626,2010-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2011.00,2010-xx-xx,0.00,Managua,0.04,0.04,Aa: Ns2b: I59m; Ns5: I72v;
DENV3/NICARAGUA/BIDV4861/2009,Hq705611,2009-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2009.28,2009-xx-xx,0.00,Managua,0.04,0.04,Aa: Ns5: R282k;
DENV3/NICARAGUA/BIDV5516/2010,Jf937637,2010-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2010.80,2010-xx-xx,0.00,Managua,0.04,0.04,Aa: Ns5: S629l;
DENV3/SPAIN/BIDV5455/2009,Jf937641,2009-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2009.41,2009-xx-xx,0.00,Leon,0.04,0.04,unknown
DENV3/SPAIN/BIDV5467/2010,Jf920405,2010-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Leon,0.04,0.04,unknown
DENV3/SPAIN/BIDV5449/2009,Jf920404,2009-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2009.83,2009-xx-xx,0.00,Leon,0.04,0.04,Aa: Ns2b: E64g;
DENV3/SPAIN/BIDV5468/2010,Jf920406,2010-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Leon,0.04,0.04,Aa: Ns2a: K82e;
DENV3/SPAIN/BIDV5464/2009,Jf937642,2009-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2009.88,2009-xx-xx,0.00,Leon,0.04,0.04,unknown
