"MSFT","IBM","SBUX","AAPL","GSPC","Date"
31.598359,189.590841,30.619033,58.729073,1650.469971,"2013-05-16"
32.33083,193.064219,30.898482,58.550688,1667.469971,"2013-05-17"
32.525541,192.286185,30.753941,59.85749,1666.290039,"2013-05-20"
32.312286,193.25872,30.9563,59.415582,1669.160034,"2013-05-21"
32.089764,191.721182,30.90812,59.643968,1655.349976,"2013-05-22"
31.663261,190.952406,30.604579,59.750729,1650.51001,"2013-05-23"
31.774522,190.544861,30.52749,60.1575,1649.599976,"2013-05-24"
32.469908,192.452901,30.96112,59.656132,1660.060059,"2013-05-28"
32.340104,192.582573,30.657579,60.130471,1648.359985,"2013-05-29"
32.479179,193.916352,30.580489,61.026449,1654.410034,"2013-05-30"
32.358648,192.675202,30.421491,60.776444,1630.73999,"2013-05-31"
32.998402,193.536593,30.57567,60.91023,1640.420044,"2013-06-03"
32.442094,190.980192,30.513036,60.71968,1631.380005,"2013-06-04"
32.247383,187.784688,30.036043,60.152094,1608.900024,"2013-06-05"
32.414276,188.766493,30.363674,59.253414,1622.560059,"2013-06-06"
33.072575,191.128393,31.336931,59.706133,1643.380005,"2013-06-07"
32.887141,189.8965,31.852468,59.311523,1642.810059,"2013-06-10"
32.303015,188.933209,31.520017,59.137194,1626.130005,"2013-06-11"
32.451364,186.358279,31.052661,58.406087,1612.52002,"2013-06-12"
32.191755,188.738708,31.785014,58.915563,1636.359985,"2013-06-13"
31.895057,187.284513,31.606743,58.116889,1626.72998,"2013-06-14"
32.451364,188.062547,31.813922,58.380412,1639.040039,"2013-06-17"
32.43282,189.757556,32.329458,58.349327,1651.810059,"2013-06-18"
32.07122,187.043698,31.997012,57.164151,1628.930054,"2013-06-19"
31.051321,182.792287,31.423657,56.331692,1588.189941,"2013-06-20"
30.84734,181.041705,31.168298,55.880325,1592.430054,"2013-06-21"
31.264573,179.263323,30.840667,54.399191,1573.089966,"2013-06-24"
31.218211,180.597103,31.192386,54.411352,1588.030029,"2013-06-25"
31.848695,180.485959,31.703108,53.795115,1603.26001,"2013-06-26"
32.099034,181.217678,31.650108,53.215364,1613.199951,"2013-06-27"
32.024862,177.012582,31.563382,53.587002,1606.280029,"2013-06-28"
31.857969,177.17004,31.915102,55.301924,1614.959961,"2013-07-01"
31.46855,177.373812,32.180099,56.554672,1614.079956,"2013-07-02"
31.533453,178.994722,32.425823,56.866844,1615.410034,"2013-07-03"
31.71889,180.550788,32.628182,56.410071,1631.890015,"2013-07-05"
31.830154,180.597103,32.902814,56.089792,1640.459961,"2013-07-08"
31.848695,177.188568,32.825722,57.07631,1652.319946,"2013-07-09"
32.173211,178.068488,32.811269,56.857385,1652.619995,"2013-07-10"
33.091119,178.577919,33.408712,57.743901,1675.02002,"2013-07-11"
33.072575,177.901772,33.591802,57.638493,1680.189941,"2013-07-12"
33.536165,179.689397,33.562895,57.764175,1682.5,"2013-07-15"
33.628886,179.550468,33.495438,58.137158,1676.26001,"2013-07-16"
33.137481,180.198829,32.859449,58.152026,1680.910034,"2013-07-17"
32.859323,183.385076,32.994359,58.347978,1689.369995,"2013-07-18"
29.113509,179.263323,33.143719,57.427674,1692.089966,"2013-07-19"
29.679089,179.772755,33.254533,57.611465,1695.530029,"2013-07-22"
29.502926,180.597103,32.599275,56.62224,1692.390015,"2013-07-23"
29.632731,182.106869,32.093373,59.530451,1685.939941,"2013-07-24"
29.104237,182.671872,32.844995,59.258819,1690.25,"2013-07-25"
29.317491,182.792287,35.345591,59.59532,1691.650024,"2013-07-26"
29.243316,181.736381,34.907142,60.51427,1685.329956,"2013-07-29"
29.530742,181.551123,34.656602,61.261594,1685.959961,"2013-07-30"
29.52147,180.652674,34.348244,61.15483,1685.72998,"2013-07-31"
29.363849,181.365879,35.403409,61.71566,1706.869995,"2013-08-01"
29.567828,180.763832,35.764767,62.50758,1709.670044,"2013-08-02"
29.391665,181.078748,35.639495,63.441397,1707.140015,"2013-08-05"
29.280402,176.901438,35.175641,62.873812,1697.369995,"2013-08-06"
29.725451,175.523754,34.8809,62.837321,1690.910034,"2013-08-07"
30.49501,174.937305,35.243286,62.712171,1697.47998,"2013-08-08"
30.318847,174.834924,35.175641,61.819794,1691.420044,"2013-08-09"
30.476466,176.017111,35.238453,63.575974,1689.469971,"2013-08-12"
30.093643,175.393434,35.09833,66.597243,1694.160034,"2013-08-13"
30.205688,174.564965,34.716616,67.812014,1685.390015,"2013-08-14"
29.68281,172.945256,34.180284,67.731751,1661.319946,"2013-08-15"
29.692145,172.52637,34.165789,68.333016,1655.829956,"2013-08-16"
29.309322,171.49311,33.962854,69.06895,1646.060059,"2013-08-19"
29.524078,171.800297,34.141632,68.161615,1652.349976,"2013-08-20"
29.514741,172.079559,34.165789,68.337099,1642.800049,"2013-08-21"
30.243037,172.386746,34.740777,68.418713,1656.959961,"2013-08-22"
32.446606,172.600841,34.774599,68.154815,1663.5,"2013-08-23"
31.886378,171.96786,34.731111,68.420078,1656.780029,"2013-08-26"
31.055369,170.106132,33.900041,66.463932,1630.47998,"2013-08-27"
30.831279,169.566229,34.286585,66.778168,1634.959961,"2013-08-28"
31.326147,170.01304,34.392885,66.886996,1638.170044,"2013-08-29"
31.186092,169.668624,34.073983,66.277572,1632.969971,"2013-08-30"
29.766842,171.241787,34.595821,66.462573,1639.77002,"2013-09-03"
29.131918,170.469168,34.856739,67.837862,1653.079956,"2013-09-04"
29.159928,171.418639,34.813255,67.372625,1655.079956,"2013-09-05"
29.085231,170.376076,34.581326,67.773924,1655.170044,"2013-09-06"
29.561426,172.191258,35.001695,68.855377,1671.709961,"2013-09-09"
30.243037,173.699268,35.861759,67.286929,1683.98999,"2013-09-10"
30.56984,177.515803,36.42708,63.623581,1689.130005,"2013-09-11"
30.523151,177.543728,36.562371,64.301026,1683.420044,"2013-09-12"
30.840615,178.884174,36.514053,63.241331,1687.98999,"2013-09-13"
30.625861,179.796417,36.354602,61.230778,1697.599976,"2013-09-16"
30.747245,178.874871,36.741149,61.938147,1704.76001,"2013-09-17"
31.111393,180.978619,37.364454,63.211407,1725.52002,"2013-09-18"
31.410182,180.01983,36.890935,64.24797,1722.339966,"2013-09-19"
30.616525,176.882822,36.779805,63.582774,1709.910034,"2013-09-20"
30.56984,177.785762,36.412586,66.742802,1701.839966,"2013-09-23"
30.299062,176.836276,36.987573,66.533311,1697.420044,"2013-09-24"
30.355082,176.370844,36.886102,65.503548,1692.77002,"2013-09-25"
30.59785,177.068992,37.291976,66.141537,1698.670044,"2013-09-26"
31.064708,173.997137,37.364454,65.669508,1691.75,"2013-09-27"
31.074044,172.377428,37.190509,64.853311,1681.550049,"2013-09-30"
31.354161,173.494477,37.282314,66.378235,1695,"2013-10-01"
31.671621,172.172651,37.296809,66.595884,1693.869995,"2013-10-02"
31.6156,171.148695,37.142191,65.759287,1678.660034,"2013-10-03"
31.634275,171.372108,37.398277,65.707598,1690.5,"2013-10-04"
31.092718,169.426591,37.137358,66.349669,1676.119995,"2013-10-07"
30.82194,166.364054,36.494726,65.423286,1655.449951,"2013-10-08"
30.877964,168.784306,36.364268,66.191868,1656.400024,"2013-10-09"
31.522226,171.995785,37.262987,66.606767,1692.560059,"2013-10-10"
31.867704,173.289686,37.601213,67.037989,1703.199951,"2013-10-11"
32.166492,174.043683,37.736503,67.477371,1710.140015,"2013-10-14"
32.203842,171.893389,37.06488,67.836496,1698.060059,"2013-10-15"
32.343897,173.820271,37.707513,68.167056,1721.540039,"2013-10-16"
32.605336,162.742992,38.045739,68.628203,1733.150024,"2013-10-17"
32.642685,161.765582,38.321152,69.225385,1744.5,"2013-10-18"
32.670699,160.909189,38.39363,70.92171,1744.660034,"2013-10-21"
32.287876,162.873313,39.089414,70.719019,1754.670044,"2013-10-22"
31.522226,163.618007,38.67871,71.411422,1746.380005,"2013-10-23"
31.484881,165.50766,38.195528,72.356847,1752.069946,"2013-10-24"
33.361647,164.623342,38.635221,71.547458,1759.77002,"2013-10-25"
33.212252,165.088774,38.031244,72.080701,1762.109985,"2013-10-28"
33.165567,169.528986,38.470941,70.28508,1771.949951,"2013-10-29"
33.184242,167.695183,39.055591,71.403264,1763.310059,"2013-10-30"
33.062858,166.820182,39.161892,71.103986,1756.540039,"2013-10-31"
33.174903,166.838789,38.833328,70.740785,1761.640015,"2013-11-01"
33.557726,167.806896,38.833328,71.65492,1767.930054,"2013-11-04"
34.211327,165.554206,39.61608,71.478078,1762.969971,"2013-11-05"
35.64925,167.697329,39.200543,71.275573,1770.48999,"2013-11-06"
35.014323,168.455375,38.20519,70.122128,1747.150024,"2013-11-07"
35.275762,168.446022,39.234366,71.226314,1770.609985,"2013-11-08"
35.098358,171.150666,39.132898,71.019707,1771.890015,"2013-11-11"
34.883604,171.328482,39.07473,71.151056,1767.689941,"2013-11-12"
35.630575,171.777693,39.486756,71.235894,1782,"2013-11-13"
35.499856,170.523639,39.33164,72.266196,1790.619995,"2013-11-14"
35.331786,171.440781,39.355879,71.832456,1798.180054,"2013-11-15"
34.734209,172.638685,39.040798,70.962235,1791.530029,"2013-11-18"
34.564867,173.368657,38.740259,71.088118,1787.869995,"2013-11-19"
34.884738,173.312508,38.628772,70.465557,1781.369995,"2013-11-20"
35.185793,172.320495,39.520688,71.305671,1795.849976,"2013-11-21"
35.345726,169.672,39.433435,71.122324,1804.76001,"2013-11-22"
35.411582,167.463363,39.123203,71.661421,1802.47998,"2013-11-25"
35.13875,165.937901,39.510995,72.98316,1802.75,"2013-11-26"
35.373949,167.491437,39.564316,74.701702,1807.22998,"2013-11-27"
35.872574,168.155892,39.486756,76.085013,1805.810059,"2013-11-29"
36.173628,166.096996,39.297709,75.42278,1800.900024,"2013-12-02"
36.041917,164.786793,39.045647,77.487484,1795.150024,"2013-12-03"
36.634617,164.468603,38.53667,77.306876,1792.810059,"2013-12-04"
35.750269,164.786793,38.643313,77.703671,1785.030029,"2013-12-05"
36.088956,166.274812,38.749956,76.625477,1805.089966,"2013-12-06"
36.418234,166.078289,38.648162,77.502537,1808.369995,"2013-12-09"
35.853757,165.760085,37.509025,77.382127,1802.619995,"2013-12-10"
35.383359,163.963229,37.033983,76.808824,1782.219971,"2013-12-11"
35.016449,162.250598,37.072763,76.696628,1775.5,"2013-12-12"
34.517824,161.717163,37.009745,75.86062,1775.319946,"2013-12-13"
34.705984,166.443275,37.063066,76.280681,1786.540039,"2013-12-16"
34.357891,164.48731,36.883712,75.937244,1781,"2013-12-17"
34.41434,167.23875,37.654447,75.359835,1810.650024,"2013-12-18"
34.103875,168.661266,37.397537,74.496461,1809.599976,"2013-12-19"
34.621312,168.474097,37.644754,75.120389,1818.319946,"2013-12-20"
34.451969,170.542346,37.964679,78.003322,1827.98999,"2013-12-23"
34.884738,171.468856,38.085864,77.672198,1833.319946,"2013-12-24"
35.223422,173.462249,38.236132,77.156368,1842.02002,"2013-12-26"
35.082304,173.209562,38.085864,76.635056,1841.400024,"2013-12-27"
35.082304,174.454262,38.076171,75.872933,1841.069946,"2013-12-30"
35.195199,175.539867,37.998611,76.762306,1848.359985,"2013-12-31"
34.96,173.630698,37.40723,75.682745,1831.97998,"2014-01-02"
34.724801,174.669506,37.300587,74.020309,1831.369995,"2014-01-03"
33.990981,174.070555,36.922492,74.423944,1826.77002,"2014-01-06"
34.254402,177.542613,37.42662,73.891693,1837.880005,"2014-01-07"
33.642883,175.914206,37.824105,74.359639,1837.48999,"2014-01-08"
33.4265,175.36205,37.615667,73.410061,1838.130005,"2014-01-09"
33.906309,175.249737,37.649599,72.920222,1842.369995,"2014-01-10"
32.909063,172.34857,36.413519,73.301971,1819.199951,"2014-01-13"
33.6617,173.995684,36.578328,74.76054,1838.880005,"2014-01-14"
34.58368,175.698962,36.932189,76.261521,1848.380005,"2014-01-15"
34.705984,176.653532,36.495924,75.835994,1845.890015,"2014-01-16"
34.22618,177.898232,36.306876,73.97789,1838.699951,"2014-01-17"
34.02861,176.344695,35.700954,75.127229,1843.800049,"2014-01-21"
33.80282,170.561068,35.676715,75.461085,1844.859985,"2014-01-22"
33.925125,171.010278,35.574921,76.100066,1828.459961,"2014-01-23"
34.630722,168.118464,36.345656,74.716755,1790.290039,"2014-01-24"
33.896899,166.490057,35.972406,75.322897,1781.560059,"2014-01-27"
34.122691,165.507412,35.81729,69.302532,1792.5,"2014-01-28"
34.489602,165.086262,34.68785,68.515783,1774.199951,"2014-01-29"
34.677762,165.984697,34.857511,68.38306,1794.189941,"2014-01-30"
35.599742,165.348303,34.474567,68.495256,1782.589966,"2014-01-31"
34.320258,161.810741,33.43238,68.622506,1741.890015,"2014-02-03"
34.197953,161.754592,34.376331,69.61587,1755.199951,"2014-02-04"
33.699332,163.064809,34.298478,70.135807,1751.640015,"2014-02-05"
34.03802,164.363372,35.208369,70.544607,1773.430054,"2014-02-06"
34.395523,166.791138,36.025811,71.531523,1797.02002,"2014-02-07"
34.621312,166.687628,36.395607,72.813003,1799.839966,"2014-02-10"
34.969406,169.09657,36.249634,73.772389,1819.75,"2014-02-11"
35.251648,169.604714,35.962558,73.766883,1819.26001,"2014-02-12"
35.383359,171.110296,36.342084,74.938244,1829.829956,"2014-02-13"
35.392765,172.85114,36.507516,74.877686,1838.630005,"2014-02-14"
35.468592,172.380643,35.991751,75.152975,1840.76001,"2014-02-18"
35.553898,172.154799,35.675478,73.966471,1828.75,"2014-02-19"
35.781384,173.387499,35.787392,73.110316,1839.780029,"2014-02-20"
35.99939,172.004237,35.305682,72.298208,1836.25,"2014-02-21"
35.724512,172.625296,35.305682,72.614796,1847.609985,"2014-02-24"
35.582336,172.418276,34.327675,71.859123,1845.119995,"2014-02-25"
35.515987,173.199303,34.926157,71.210811,1845.160034,"2014-02-26"
35.885649,174.337912,35.125653,72.631314,1854.290039,"2014-02-27"
36.312182,174.243807,34.527168,72.434475,1859.449951,"2014-02-28"
35.809819,173.387499,34.288748,72.643701,1845.72998,"2014-03-03"
36.406966,175.438873,34.86777,73.122703,1873.910034,"2014-03-04"
36.122611,176.097565,34.692604,73.276869,1873.810059,"2014-03-05"
36.160526,176.568062,35.368939,73.055257,1877.030029,"2014-03-06"
35.923563,176.605696,35.553835,73.012591,1878.040039,"2014-03-07"
35.847734,175.39182,35.792255,73.078655,1877.170044,"2014-03-10"
36.037305,175.739983,36.507516,73.790281,1867.630005,"2014-03-11"
36.274267,175.231853,36.799459,73.861858,1868.199951,"2014-03-12"
35.914083,173.048741,36.215574,73.041495,1846.339966,"2014-03-13"
35.733992,171.458473,36.137721,72.221125,1841.130005,"2014-03-14"
36.065739,174.846042,36.093931,72.503303,1858.829956,"2014-03-17"
37.487516,175.787036,36.29829,73.144726,1872.25,"2014-03-18"
37.222119,173.810957,36.935702,73.125459,1860.77002,"2014-03-19"
38.226842,176.812715,37.446601,72.773086,1872.01001,"2014-03-20"
38.065706,175.655297,37.324958,73.347064,1866.52002,"2014-03-21"
38.387975,177.142069,36.867579,74.216988,1857.439941,"2014-03-24"
38.236319,183.53141,36.303157,75.015327,1865.619995,"2014-03-25"
37.715002,181.254207,35.782525,74.298195,1852.560059,"2014-03-26"
37.307425,178.628841,35.714405,73.978858,1849.040039,"2014-03-27"
38.198404,179.212252,35.860374,73.896269,1857.619995,"2014-03-28"
38.852424,181.131888,35.704672,73.879751,1872.339966,"2014-03-31"
39.259997,183.02328,36.011214,74.555592,1885.52002,"2014-04-01"
39.193647,182.129339,35.845778,74.679472,1890.900024,"2014-04-02"
38.871378,181.320083,35.563565,74.161928,1888.77002,"2014-04-03"
37.790828,180.454371,34.814247,73.202542,1865.089966,"2014-04-04"
37.724479,183.042104,34.269285,72.053198,1845.040039,"2014-04-07"
37.743436,181.884671,34.780187,72.049074,1851.959961,"2014-04-08"
38.359541,185.037006,35.266759,72.996073,1872.180054,"2014-04-09"
37.307425,184.133645,34.167105,72.05458,1833.079956,"2014-04-10"
37.165246,183.672568,33.442113,71.521893,1815.689941,"2014-04-11"
37.136812,186.100333,33.724323,71.806813,1830.609985,"2014-04-14"
37.677087,185.394588,33.519963,71.294775,1842.97998,"2014-04-15"
38.293192,184.811162,34.444451,71.439304,1862.310059,"2014-04-16"
37.923527,178.798213,34.133045,72.255543,1864.849976,"2014-04-17"
37.857177,180.924868,34.293615,73.113073,1871.890015,"2014-04-21"
37.904573,180.811939,34.619617,73.186025,1879.550049,"2014-04-22"
37.620214,180.416723,34.249821,72.229388,1875.390015,"2014-04-23"
37.781351,178.995828,34.590421,78.150889,1878.609985,"2014-04-24"
37.828743,178.440645,34.765587,78.724867,1863.400024,"2014-04-25"
38.738679,181.743528,34.512571,81.773717,1869.430054,"2014-04-28"
38.397452,183.597287,34.371465,81.531455,1878.329956,"2014-04-29"
38.293192,184.877039,34.361735,81.22313,1883.949951,"2014-04-30"
37.91405,182.110515,34.605021,81.414463,1883.680054,"2014-05-01"
37.620214,180.143841,34.352001,81.565873,1881.140015,"2014-05-02"
37.373775,179.974455,34.507704,82.719334,1884.660034,"2014-05-05"
37.023071,178.817037,33.980273,81.817764,1867.719971,"2014-05-06"
37.364294,179.167229,34.058409,81.531455,1878.209961,"2014-05-07"
37.572823,178.798106,33.980273,81.386125,1875.630005,"2014-05-08"
37.478039,179.905477,34.32701,81.047012,1878.47998,"2014-05-09"
37.885615,182.262198,34.747003,82.05605,1896.650024,"2014-05-12"
38.582426,181.902534,34.751887,82.184776,1897.449951,"2014-05-13"
38.410613,178.618274,34.268406,82.199996,1888.530029,"2014-05-14"
37.799705,176.479251,34.11213,81.501005,1870.849976,"2014-05-15"
38.019252,177.047126,34.644447,82.703828,1877.859985,"2014-05-16"
37.942887,176.99034,34.683513,83.6838,1885.079956,"2014-05-19"
37.87607,174.993283,34.29771,83.70041,1872.829956,"2014-05-20"
38.515609,176.412991,34.380731,83.92187,1888.030029,"2014-05-21"
38.276974,175.740989,34.869093,84.054744,1892.48999,"2014-05-22"
38.296065,175.987082,35.152344,85.004268,1900.530029,"2014-05-23"
38.362883,174.88917,35.972794,86.596033,1911.910034,"2014-05-27"
38.191066,173.28017,35.782329,86.371801,1909.780029,"2014-05-28"
38.506065,173.923764,35.704193,87.945567,1920.030029,"2014-05-29"
39.078786,174.491653,35.767679,87.616145,1923.569946,"2014-05-30"
38.935608,175.750463,36.06558,87.014043,1924.969971,"2014-06-02"
38.458339,174.501113,36.226741,88.244541,1924.23999,"2014-06-03"
38.486974,174.633619,36.466037,89.252197,1927.880005,"2014-06-04"
39.336512,176.024934,36.490457,89.602383,1940.459961,"2014-06-05"
39.594238,176.394058,36.788359,89.356011,1949.439941,"2014-06-06"
39.393786,176.252093,36.715103,90.785823,1951.27002,"2014-06-09"
39.24106,174.425393,36.431852,91.318721,1950.790039,"2014-06-10"
39.002425,172.494596,36.529527,90.940851,1943.890015,"2014-06-11"
38.735156,171.519731,36.1193,89.41968,1930.109985,"2014-06-12"
39.355603,172.788,36.475807,88.44109,1936.160034,"2014-06-13"
39.613329,172.589249,36.671149,89.332475,1937.780029,"2014-06-16"
39.785146,172.504056,36.778589,89.216212,1941.98999,"2014-06-17"
39.756511,173.77234,36.90068,89.3131,1956.97998,"2014-06-18"
39.622873,173.034092,37.716248,89.003053,1959.47998,"2014-06-19"
39.785146,171.832068,37.408577,88.082602,1962.869995,"2014-06-20"
40.081054,172.390484,37.472067,88.005088,1962.609985,"2014-06-23"
39.851963,171.197933,37.813919,87.472191,1949.97998,"2014-06-24"
40.119233,171.046494,38.150891,87.549705,1959.530029,"2014-06-25"
39.823328,170.715223,38.121586,88.072911,1957.219971,"2014-06-26"
40.329232,171.983507,38.062985,89.119323,1960.959961,"2014-06-27"
39.804237,171.567057,37.7895,90.039774,1960.22998,"2014-06-30"
39.966507,176.375139,38.131356,90.611421,1973.319946,"2014-07-01"
39.995146,178.305936,38.185076,90.572672,1974.619995,"2014-07-02"
39.89969,178.438442,38.609949,91.105562,1985.439941,"2014-07-03"
40.081054,177.974665,38.429257,92.985228,1977.650024,"2014-07-07"
39.880598,177.198565,38.365768,92.384508,1963.709961,"2014-07-08"
39.775599,178.334329,38.80041,92.423265,1972.829956,"2014-07-09"
39.79469,177.652868,38.507393,92.084152,1964.680054,"2014-07-10"
40.176507,177.936812,38.385303,92.258554,1967.569946,"2014-07-11"
40.224233,179.697252,38.365768,93.450295,1977.099976,"2014-07-14"
40.520141,178.400589,38.526928,92.355442,1973.280029,"2014-07-15"
42.076039,182.063433,38.448792,91.832236,1981.569946,"2014-07-16"
42.505578,182.186479,37.721129,90.194794,1958.119995,"2014-07-17"
42.658304,182.195938,38.062985,91.493123,1978.219971,"2014-07-18"
42.801486,180.634265,37.901825,91.018364,1973.630005,"2014-07-21"
42.791942,183.700826,38.453673,91.774104,1983.530029,"2014-07-22"
42.830121,183.265457,38.649019,94.167286,1987.01001,"2014-07-23"
42.381491,184.789278,39.288773,94.012258,1987.97998,"2014-07-24"
42.476943,183.99423,38.453673,94.632353,1978.339966,"2014-07-25"
41.971039,185.300367,38.268097,95.940365,1978.910034,"2014-07-28"
41.894674,184.155143,38.409722,95.32027,1969.949951,"2014-07-29"
41.59877,183.615647,38.531813,95.097428,1970.069946,"2014-07-30"
41.197862,181.410364,37.93601,92.626733,1930.670044,"2014-07-31"
40.911501,179.02525,37.594158,93.140248,1925.150024,"2014-08-01"
41.398314,179.489027,37.862755,92.617042,1938.98999,"2014-08-04"
41.121501,177.084993,37.627554,92.161665,1920.209961,"2014-08-05"
40.796958,177.056436,37.794155,92.006638,1920.23999,"2014-08-06"
41.264679,175.466482,37.588353,91.996907,1909.569946,"2014-08-07"
41.236044,177.684806,38.03426,92.250068,1931.589966,"2014-08-08"
41.236044,178.484541,38.156762,93.467216,1936.920044,"2014-08-11"
41.541496,178.360768,38.13226,93.447745,1933.75,"2014-08-12"
42.076039,178.941531,37.848055,94.684364,1946.719971,"2014-08-13"
42.2574,178.874893,37.544254,94.937533,1955.180054,"2014-08-14"
42.75376,178.398858,37.686356,95.404921,1955.060059,"2014-08-15"
43.059212,180.283953,38.019557,96.553909,1971.73999,"2014-08-18"
43.539461,180.959929,38.279263,97.887898,1981.599976,"2014-08-19"
43.17447,180.98849,38.235161,97.926848,1986.51001,"2014-08-20"
43.433806,182.064319,37.960758,97.936587,1992.369995,"2014-08-21"
43.366571,181.283629,37.867656,98.657136,1988.400024,"2014-08-22"
43.385778,181.997681,38.205761,98.871356,1997.920044,"2014-08-25"
43.232098,183.739971,38.11756,98.238437,2000.02002,"2014-08-26"
43.097629,183.035434,38.18126,99.445846,2000.119995,"2014-08-27"
43.107236,182.797417,38.127359,99.562695,1996.73999,"2014-08-28"
43.63551,183.083041,38.127359,99.806124,2003.369995,"2014-08-29"
43.30894,182.378504,37.96566,100.585102,2002.280029,"2014-09-02"
43.184074,182.74981,37.627554,96.33969,2000.719971,"2014-09-03"
43.472223,181.540677,37.808858,95.541241,1997.650024,"2014-09-04"
44.096549,182.035758,38.195959,96.3689,2007.709961,"2014-09-05"
44.634431,181.026566,38.058758,95.774931,2001.540039,"2014-09-08"
44.912973,180.883761,37.789257,95.414653,1988.439941,"2014-09-09"
44.989815,182.359458,37.833356,98.345547,1995.689941,"2014-09-10"
45.143494,182.530838,37.299251,98.764246,1997.449951,"2014-09-11"
44.855345,182.111925,36.980747,98.988204,1985.540039,"2014-09-12"
44.413516,182.616521,36.711242,98.958987,1984.130005,"2014-09-15"
44.912973,183.71141,36.794542,98.209227,1998.97998,"2014-09-16"
44.682455,183.559075,36.917043,98.910305,2001.569946,"2014-09-17"
44.836135,184.463539,37.108149,99.114785,2011.359985,"2014-09-18"
45.642955,184.701556,37.274749,98.306597,2010.400024,"2014-09-19"
45.201126,183.854215,36.55444,98.403968,1994.290039,"2014-09-22"
44.720876,182.435625,36.240837,99.942444,1982.77002,"2014-09-23"
45.220336,183.092556,36.907245,99.075836,1998.300049,"2014-09-24"
44.221415,179.950723,36.319239,95.297811,1965.98999,"2014-09-25"
44.576799,180.950399,36.833743,98.102117,1982.849976,"2014-09-26"
44.605613,180.550531,36.882743,97.478938,1977.800049,"2014-09-29"
44.528775,180.731427,36.975846,98.102117,1972.290039,"2014-09-30"
44.086946,178.198917,36.559341,96.57338,1946.160034,"2014-10-01"
43.952473,177.951384,36.480939,97.274458,1946.170044,"2014-10-02"
44.26944,179.627022,37.186548,97.001818,1967.900024,"2014-10-03"
44.26944,179.979283,36.823945,97.001818,1964.819946,"2014-10-06"
43.731558,176.808904,36.284939,96.154681,1935.099976,"2014-10-07"
44.932183,180.283953,36.877846,98.150806,1968.890015,"2014-10-08"
44.038918,177.484865,36.495642,98.365018,1928.209961,"2014-10-09"
42.290809,177.018346,36.48584,98.082646,1906.130005,"2014-10-10"
41.925821,174.723868,35.373528,97.18682,1874.73999,"2014-10-13"
42.002659,174.990447,35.643029,96.154681,1877.699951,"2014-10-14"
41.512806,173.0387,35.466626,94.976482,1862.48999,"2014-10-15"
41.051767,171.220243,35.594029,93.730124,1862.76001,"2014-10-16"
41.906611,173.324324,36.035035,95.103063,1886.76001,"2014-10-17"
42.338837,160.995022,36.60344,97.138138,1904.01001,"2014-10-20"
43.107236,155.406362,36.43684,99.776914,1941.280029,"2014-10-21"
42.626986,154.035379,36.55444,100.283244,1927.109985,"2014-10-22"
43.241705,154.406686,36.672041,102.07489,1950.819946,"2014-10-23"
44.307861,154.311488,37.147347,102.454639,1964.579956,"2014-10-24"
44.096549,154.111547,37.22575,102.34753,1961.630005,"2014-10-27"
44.653641,155.758638,37.754957,103.934688,1985.050049,"2014-10-28"
44.778504,155.625349,37.505053,104.518917,1982.300049,"2014-10-29"
44.231019,156.47269,37.887257,104.168385,1994.650024,"2014-10-30"
45.09547,156.520282,37.024845,105.161575,2018.050049,"2014-10-31"
45.566113,156.482206,37.289449,106.524782,2017.810059,"2014-11-03"
45.690979,154.85416,37.588353,105.745804,2012.099976,"2014-11-04"
45.969525,154.063955,37.563855,105.998973,2023.569946,"2014-11-05"
46.776345,154.773308,37.950956,106.302129,2031.209961,"2014-11-06"
46.757135,155.358046,38.11756,106.605296,2031.920044,"2014-11-07"
46.958839,156.719236,38.206125,106.429266,2038.26001,"2014-11-10"
46.939628,156.537103,38.245489,107.28007,2039.680054,"2014-11-11"
46.853183,155.214249,38.30453,108.795881,2038.25,"2014-11-12"
47.6504,156.048215,38.324211,110.331247,2039.329956,"2014-11-13"
47.621586,157.361487,38.43738,111.661247,2039.819946,"2014-11-14"
47.506323,157.361487,38.294691,111.475435,2041.319946,"2014-11-17"
47.110038,155.185493,38.166762,112.922791,2051.800049,"2014-11-18"
46.607427,154.744537,38.289769,112.140435,2048.719971,"2014-11-19"
47.071374,153.98726,38.476739,113.744257,2052.75,"2014-11-20"
46.375451,154.255663,39.244309,113.900731,2063.5,"2014-11-21"
45.998494,155.43472,39.618249,116.013079,2069.409912,"2014-11-24"
45.882508,155.060872,39.465721,115.005801,2067.030029,"2014-11-25"
46.153144,155.243006,39.214784,116.374919,2072.830078,"2014-11-26"
46.211138,155.453896,39.957751,116.306464,2067.560059,"2014-11-28"
46.994048,154.849982,39.78062,112.531613,2053.439941,"2014-12-01"
46.839399,155.933189,39.544447,112.101317,2066.550049,"2014-12-02"
46.472109,157.706579,39.593649,113.372642,2074.330078,"2014-12-03"
47.206692,157.256042,40.006953,112.942346,2071.919922,"2014-12-04"
46.800736,156.508346,41.118942,112.463157,2075.370117,"2014-12-05"
46.104816,155.156737,41.23211,109.920514,2060.310059,"2014-12-08"
45.998494,156.239943,40.853245,111.602573,2059.820068,"2014-12-09"
45.331571,153.86264,40.671196,109.480436,2026.140015,"2014-12-10"
45.592538,154.39946,40.89753,109.157721,2035.329956,"2014-12-11"
45.379898,148.945103,40.961492,107.309414,2002.329956,"2014-12-12"
45.109259,146.721177,39.800301,105.842504,1989.630005,"2014-12-15"
