Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Chicken/Jiangxi/9534,Epi583920,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Anhui/9214/2014,Epi628039,2014-02-15,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.12,2018.22,2014-02-15,Human,unknown
A/Chicken/Jiangxi/9508,Epi583913,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Silkiechicken/Jiangxi/9469,Epi583895,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Silkiechicken/Jiangxi/9472,Epi583901,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Chicken/Jiangxi/9530,Epi592321,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Chicken/Jiangxi/9497,Epi592314,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Chicken/Jiangxi/9513,Epi592181,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Silkiechicken/Jiangxi/9476,Epi583907,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Chicken/Jiangxi/9558,Epi583927,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken,unknown
A/Anhui/1872/2014,Epi627392,2014-02-19,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,unknown
A/Environment/Shandong/ZZ001/2014,Epi627616,2014-02-17,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-17,Environment,unknown
A/Chicken/Jiangxi/1089,Epi594215,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1057,Epi583941,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1055,Epi583934,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1088,Epi594187,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1094,Epi594236,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1093,Epi594229,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1095,Epi594306,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1096,Epi594334,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1087,Epi594152,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/Chicken/Jiangxi/1092,Epi594222,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken,unknown
A/chicken/Zhejiang/SD019/2013,Epi457756,2013-04-11,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Chicken,Aa: Na: E124g;
A/Shandong/68A/2013,Epi457429,2013-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-28,Human,Aa: Na: L394s;
A/chicken/Anhui-Chuzhou/01/2013,Epi447884,2013-03-29,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.24,2018.22,2013-03-29,Chicken,unknown
A/HuZhou/5/2013,Epi464515,2013-04-12,unknown,China,Zhejiang,Jiangsu University,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human,Aa: Na: V202i;
A/Shanghai/Patient5/2013,Epi451333,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Na: K85r;
A/Chicken/HuZhou/C72/2013,Epi464590,2013-04-08,unknown,China,Zhejiang,Jiangsu University,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Chicken,Aa: Na: R169g T282a A354v;
A/Nanjing/5/2013,Epi460777,2013-04-25,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,Aa: Na: E64g;
A/Nanjing/7/2013,Epi497920,2013-04-13,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-13,Human,Aa: Na: T266a;
A/chicken/Jiangsu/SC537/2013,Epi457852,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,Aa: Na: S188t;
A/Wuxi/1/2013,Epi467307,2013-03-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-31,Human,Aa: Na: S54i;
A/Shanghai/patient1/2013,Epi451014,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,unknown
A/Xuzhou/1/2013,Epi498100,2013-04-25,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,unknown
A/Chicken/Jiangsu/1021,Epi499886,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Chicken,Aa: Na: S11l Y166n;
A/Fujian/1/2013,Epi446747,2013-04-23,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-23,Human,unknown
A/Shanghai/Patient6/2013,Epi451274,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Na: I70t E73k N79k F127l T134s S177g R324p P325t;
A/Shanghai/9/2013,Epi447751,2013-04-08,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Human,unknown
A/chicken/Zhejiang/DTID-ZJU01/2013,Epi442723,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Chicken,Aa: Na: L423v T436a;
A/Zhejiang/DTID-ZJU01/2013,Epi441797,2013-04-03,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,Aa: Na: W434l N438d;
A/Shanghai/4664T/2013,Epi446965,2013-03-05,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.17,2018.22,2013-03-05,Human,Aa: Na: T13m I16v A19t I26m;
A/Shanghai/5190T/2013,Epi504715,2013-05-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-05-xx,Human,unknown
A/Shanghai/PD-01/2014,Epi576544,2014-01-17,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-17,Human,Aa: Na: G40d;
A/Shanghai/2/2013,Epi448938,2013-03-05,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.17,2018.22,2013-03-05,Human,unknown
A/Shanghai/02/2013,Nc 026429,2013-03-05,unknown,China,Shanghai,unknown,unknown,unknown,unknown,2013.17,unknown,2013-03-05,Human,unknown
A/Environment/Guangdong/C13281030/2013,Epi490978,2013-04-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Environment,unknown
A/environment/Guangdong/25/2013,Epi503511,2013-04-26,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Environment,unknown
A/Environment/Guangdong/C13281025/2013,Epi490970,2013-04-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Environment,unknown
A/environment/Guangdong/30/2013,Epi503514,2013-04-26,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Environment,unknown
A/Chicken/Wuxi/403,Epi615184,2013-04-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/duck/Anhui/SC702/2013,Epi457740,2013-04-16,unknown,China,Anhui,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Duck,unknown
A/duck/Anhui/S702/2013,Epi1090799,2013-04-04,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Duck,unknown
A/Shanghai/12/2013,Epi447787,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Shanghai/Patient3/2013,Epi451325,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Na: T65a A153v I191t E256r;
A/Jiangsu/7/2013,Epi447667,2013-04-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,Aa: Na: E411k;
A/Shanghai/6-A/2013,Epi447815,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Taiwan/T02081/2013,Epi452270,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,unknown
A/Taiwan/S02076/2013,Epi452262,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,unknown
A/pigeon/Shanghai/S1421/2013,Epi457636,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Other Avian,unknown
A/chicken/Shanghai/S1413/2013,Epi457772,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Chicken/Guangdong/3135,Epi576570,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken,Aa: Na: N395t;
A/Shanghai/13/2013,Epi447780,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,Aa: Na: I26t;
A/environment/Suzhou/8/2013,Epi497831,2013-04-08,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Environment,unknown
A/Beijing/1-A/2013,Epi447829,2013-04-12,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human,Aa: Na: S107n;
A/Silkiechicken/Shenzhen/2139,Epi581584,2013-12-13,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Chicken,unknown
A/Silkiechicken/Shenzhen/2134,Epi581578,2013-12-13,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Chicken,unknown
A/Shenzhen/SP44/2014,Epi583272,2014-01-23,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,Aa: Na: R289k;
A/HongKong/470129/2013,Epi509506,2013-11-30,unknown,Hong Kong,Hong Kong,Other Database Import,unknown,unknown,unknown,2013.91,2018.22,2013-11-30,Human,unknown
A/HongKong/5942/2013,Epi490881,2013-11-30,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2013.91,2018.22,2013-11-30,Human,unknown
A/duck/Zhejiang/SC410/2013,Epi457732,2013-04-16,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Duck,Aa: Na: I58v;
A/environment/Suzhou/14/2013,Epi498089,2013-04-04,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment,unknown
A/chicken/Ningxia/S1152/2014,Epi1090583,2014-05-16,unknown,China,Ningxia,Other Database Import,unknown,unknown,unknown,2014.37,2018.22,2014-05-16,Chicken,Aa: Na: A27v H36y I189v N341i;
A/Jiangsu/9387/2014,Epi628055,2014-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,Aa: Na: A365s;
A/Guizhou/1502/2014,Epi510155,2014-01-08,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-08,Human,Aa: Na: V201i V202i;
A/Zhejiang/3/2014,Epi628367,2014-01-09,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Human,Aa: Na: I145m;
A/Anhui/1876/2014,Epi627400,2014-03-10,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.19,2018.22,2014-03-10,Human,Aa: Na: I16t V201i;
A/Anhui/9186/2014,Epi628031,2014-02-07,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,unknown
A/Fujian/15/2014,Epi627927,2014-02-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.15,2018.22,2014-02-26,Human,Aa: Na: R78w;
A/Fujian/11/2014,Epi628175,2014-01-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-26,Human,unknown
A/Fujian/7/2014,Epi628215,2014-01-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human,unknown
A/Fujian/12/2014,Epi628167,2014-01-31,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-31,Human,unknown
A/Shanghai/Patient2/2013,Epi451255,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Na: W157* K258e I259k R289k;
A/Jiaxing/20/2014,Epi535130,2014-01-18,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.05,2018.22,2014-01-18,Human,unknown
A/Shanghai/11/2013,Epi447797,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,Aa: Na: T16i;
A/Hunan/70A/2013,Epi457442,2013-04-01,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-xx,Human,unknown
A/Hunan/70/2013,Epi509068,2013-04-29,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human,unknown
A/Jiangsu/8/2013,Epi447660,2013-04-11,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human,Aa: Na: V22a;
A/environment/Hebei/SC069/2013,Epi1090820,2013-07-22,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2013.55,2018.22,2013-07-22,Environment,Aa: Na: R186k I191l;
A/Hebei/1/2013,Epi509122,2013-07-19,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.54,2018.22,2013-07-19,Human,unknown
A/environment/Hebei/1/2013,Epi729465,2013-07-20,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2013.55,2018.22,2013-07-20,Environment,unknown
A/Hunan/1/2013,Epi447695,2013-04-24,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,Aa: Na: V345i;
A/Chicken/Nanjing/759/2013,Epi515780,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken,unknown
A/Chicken/Nanjing/761/2013,Epi515790,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken,unknown
A/Nanjing/6/2013,Epi497904,2013-04-11,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human,unknown
A/Jiangsu/9/2013,Epi447653,2013-04-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/Hangzhou/254/2013,Epi450844,2013-04-17,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.29,2018.22,2013-04-17,Human,unknown
A/Hangzhou/327/2013,Epi450852,2013-04-19,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human,unknown
A/pigeon/Zhejiang/P1/2013,Epi532294,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-xx,Other Avian,unknown
A/environment/Hangzhou/109-1/2013,Epi443677,2013-04-12,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Environment,unknown
A/pigeon/Zhejiang/P2/2013,Epi532295,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.32,2018.22,2013-04-xx,Other Avian,unknown
A/Jiangsu/Wuxi04/2013,Epi756016,2013-04-26,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Human,unknown
A/Shandong/2/2014,Epi627863,2014-03-04,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.17,2018.22,2014-03-04,Human,unknown
A/environment/Wuxi/Huan/2014,Epi1055423,2014-06-01,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2014.41,2018.22,2014-06-01,Environment,unknown
A/chicken/Wuxi/WX5/2014,Epi1055431,2014-06-01,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2014.41,2018.22,2014-06-01,Chicken,unknown
A/Environment/Nanjing/2913,Epi453611,2013-03-29,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-29,Environment,unknown
A/Shanghai/16/2013,Epi447730,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Shanghai/10/2013,Epi447804,2013-04-09,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/chicken/Zhejiang/SD007/2013,Epi457764,2013-04-22,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Chicken,Aa: Na: K432e;
A/Shanghai/5/2013,Epi447903,2013-04-02,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human,Aa: Na: N79d;
A/Minhang/S01/2013,Epi941041,2013-02-27,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.16,2018.22,2013-02-27,Human,unknown
A/environment/Shanghai/RL01/2013,Epi581568,2013-03-30,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-30,Environment,unknown
A/Chicken/Shanghai/S1053/2013,Epi440684,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,Aa: Na: K38r S264y;
A/chicken/Shanghai/S1055/2013,Epi457836,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Environment/Shanghai/S1088/2013,Epi440692,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment,unknown
A/Nanjing/3/2013,Epi460769,2013-04-19,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human,Aa: Na: T266n;
A/Goose/Jiangsu/1027,Epi573431,2013-04-06,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-06,Other Avian,Aa: Na: D123y S131g R137i I440m;
A/chicken/Jiangsu/SC099/2013,Epi457860,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,Aa: Na: F127s;
A/chicken/Shanghai/S1358/2013,Epi457788,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
