Date,Calibre Index Fund,"""Nasdaq Composite, x""","""Nasdaq Composite, y""","""MSCI EAFE Index Fund (ETF), x""",MSCI EAFE Index Fund (ETF),"""Dow Jones Industrial Average, y""","""S&amp;P 500 Index, y"""
2013-11-08,163.570007,,,2013-11-13,65.35,15761.780272999998,1770.609985
2013-11-11,163.679993,,,2013-11-14,65.64,15783.099609,1771.890015
2013-11-12,163.309998,,,2013-11-15,66.18,15750.669922,1767.689941
2013-11-13,164.669998,,,2013-11-18,66.18,15821.629883000001,1782.0
2013-11-14,165.5,,,2013-11-19,66.01,15876.219727000002,1790.619995
2013-11-15,166.199997,,,2013-11-20,65.55,15961.700195,1798.180054
2013-11-18,165.58999599999999,,,2013-11-21,65.96,15976.019531,1791.530029
2013-11-19,165.279999,,,2013-11-22,66.15,15967.030272999998,1787.869995
2013-11-20,164.690002,,,2013-11-25,65.95,15900.820313,1781.369995
2013-11-21,166.03999299999998,,,2013-11-26,65.95,16009.990234,1795.8499760000002
2013-11-22,166.880005,,,2013-11-27,66.11,16064.769531,1804.7600100000002
2013-11-25,166.669998,,,2013-11-29,66.24,16072.540038999998,1802.47998
2013-11-26,166.720001,,,2013-12-02,65.75,16072.799805,1802.75
2013-11-27,167.169998,,,2013-12-03,65.29,16097.330078,1807.22998
2013-11-29,167.03999299999998,,,2013-12-04,64.94,16086.410156,1805.810059
2013-12-02,166.58999599999999,,,2013-12-05,64.57,16008.769531,1800.9000239999998
2013-12-03,166.070007,,,2013-12-06,65.37,15914.620116999999,1795.1500239999998
2013-12-04,165.899994,,,2013-12-09,65.3,15889.769531,1792.810059
2013-12-05,165.179993,,,2013-12-10,65.19,15821.509766,1785.030029
2013-12-06,167.050003,,,2013-12-11,64.58,16020.200195,1805.089966
2013-12-09,167.360001,,,2013-12-12,64.11,16025.530272999998,1808.369995
2013-12-10,166.830002,,,2013-12-13,64.07,15973.129883000001,1802.619995
2013-12-11,164.96000700000002,,,2013-12-16,64.53,15843.530272999998,1782.219971
2013-12-12,164.380005,,,2013-12-17,64.25,15739.429688,1775.5
2013-12-13,164.360001,,,2013-12-18,64.7,15755.360352000002,1775.319946
2013-12-16,165.399994,,,2013-12-19,64.7,15884.570313,1786.540039
2013-12-17,164.889999,,,2013-12-20,65.07,15875.259766,1781.0
2013-12-18,167.639999,,,2013-12-23,65.74,16167.969727000002,1810.6500239999998
2013-12-19,167.559998,,,2013-12-24,65.87,16179.080078,1809.5999760000002
2013-12-20,168.380005,,,2013-12-26,66.23,16221.139647999998,1818.319946
2013-12-23,168.419998,,,2013-12-27,66.57,16294.610352000002,1827.9899899999998
2013-12-24,168.929993,,,2013-12-30,66.85,16357.549805,1833.319946
2013-12-26,169.729996,,,2013-12-31,67.1,16479.880859,1842.02002
2013-12-27,169.699997,,,2014-01-02,65.91,16478.410156,1841.4000239999998
2013-12-30,169.679993,,,2014-01-03,65.98,16504.289063,1841.069946
2013-12-31,170.360001,,,2014-01-06,65.9,16576.660156,1848.359985
2014-01-02,168.880005,,,2014-01-07,66.27,16441.349609,1831.97998
2014-01-03,168.820007,,,2014-01-08,66.25,16469.990234,1831.369995
2014-01-06,168.399994,,,2014-01-09,66.2,16425.099609,1826.77002
2014-01-07,169.419998,,,2014-01-10,66.81,16530.939453,1837.880005
2014-01-08,169.440002,,,2014-01-13,66.23,16462.740234,1837.4899899999998
2014-01-09,169.5,,,2014-01-14,66.76,16444.759766,1838.130005
2014-01-10,169.889999,,,2014-01-15,67.04,16437.050781,1842.369995
2014-01-13,167.770004,,,2014-01-16,67.01,16257.94043,1819.199951
2014-01-14,169.580002,,,2014-01-17,66.81,16373.860352000002,1838.880005
2014-01-15,170.46000700000002,,,2014-01-21,67.13,16481.939453,1848.380005
2014-01-16,170.229996,,,2014-01-22,67.13,16417.009766,1845.890015
2014-01-17,169.580002,,,2014-01-23,66.68,16458.560547,1838.699951
2014-01-21,170.050003,,,2014-01-24,64.85,16414.439453,1843.800049
2014-01-22,170.16000400000001,,,2014-01-27,64.55,16373.339844,1844.859985
2014-01-23,168.649994,,,2014-01-28,65.11,16197.349609,1828.459961
2014-01-24,165.130005,,,2014-01-29,64.38,15879.110352000002,1790.290039
2014-01-27,164.330002,,,2014-01-30,64.71,15837.879883000001,1781.560059
2014-01-28,165.33999599999999,,,2014-01-31,63.61,15928.55957,1792.5
2014-01-29,163.669998,,,2014-02-03,62.31,15738.790038999998,1774.199951
2014-01-30,165.520004,,,2014-02-04,63.03,15848.610352000002,1794.189941
2014-01-31,164.449997,,,2014-02-05,63.16,15698.849609,1782.589966
2014-02-03,160.690002,,,2014-02-06,64.28,15372.799805,1741.890015
2014-02-04,161.929993,,,2014-02-07,65.12,15445.240234,1755.199951
2014-02-05,161.649994,,,2014-02-10,64.9,15440.230469,1751.640015
2014-02-06,163.740005,,,2014-02-11,65.93,15628.530272999998,1773.430054
2014-02-07,165.919998,,,2014-02-12,66.04,15794.080078,1797.02002
2014-02-10,166.179993,,,2014-02-13,66.24,15801.790038999998,1799.839966
2014-02-11,168.020004,,,2014-02-14,66.49,15994.769531,1819.75
2014-02-12,168.059998,,,2014-02-18,67.06,15963.94043,1819.2600100000002
2014-02-13,169.050003,,,2014-02-19,66.61,16027.589844,1829.8299559999998
2014-02-14,169.880005,,,2014-02-20,66.84,16154.389647999998,1838.630005
2014-02-18,170.100006,,,2014-02-21,66.97,16130.400391,1840.7600100000002
2014-02-19,169.0,,,2014-02-24,67.55,16040.55957,1828.75
2014-02-20,170.050003,,,2014-02-25,67.39,16133.230469,1839.780029
2014-02-21,169.75,,,2014-02-26,67.16,16103.299805,1836.25
2014-02-24,170.800003,,,2014-02-27,67.39,16207.139647999998,1847.609985
2014-02-25,170.570007,,,2014-02-28,67.51,16179.660156,1845.119995
2014-02-26,170.600006,,,2014-03-03,66.08,16198.410156,1845.160034
2014-02-27,171.470001,,,2014-03-04,67.39,16272.650391,1854.290039
2014-02-28,171.949997,,,2014-03-05,67.33,16321.709961000002,1859.449951
2014-03-03,170.690002,,,2014-03-06,68.03,16168.030272999998,1845.72998
2014-03-04,173.28999299999998,,,2014-03-07,67.66,16395.880859,1873.910034
2014-03-05,173.320007,,,2014-03-10,67.24,16360.179688,1873.810059
2014-03-06,173.649994,,,2014-03-11,66.75,16421.890625,1877.030029
2014-03-07,173.75,,,2014-03-12,66.5,16452.720703,1878.040039
2014-03-10,173.679993,,,2014-03-13,65.26,16418.679688,1877.1700440000002
2014-03-11,172.800003,,,2014-03-14,65.12,16351.25,1867.630005
2014-03-12,172.899994,,,2014-03-17,65.94,16340.080078,1868.199951
2014-03-13,170.899994,,,2014-03-18,66.35,16108.889647999998,1846.339966
2014-03-14,170.419998,,,2014-03-19,65.54,16065.669922,1841.130005
2014-03-17,172.050003,,,2014-03-20,65.29,16247.219727000002,1858.8299559999998
2014-03-18,173.300003,,,2014-03-21,65.16,16336.19043,1872.25
2014-03-19,172.240005,,,2014-03-24,65.33,16222.169922,1860.77002
2014-03-20,173.279999,,,2014-03-25,66.04,16331.049805,1872.0100100000002
2014-03-21,172.03999299999998,,,2014-03-26,66.03,16302.769531,1866.52002
2014-03-24,171.199997,,,2014-03-27,66.36,16276.69043,1857.439941
2014-03-25,171.970001,,,2014-03-28,66.86,16367.879883000001,1865.619995
2014-03-26,170.770004,,,2014-03-31,67.2,16268.990234,1852.560059
2014-03-27,170.470001,,,2014-04-01,67.63,16264.230469,1849.040039
2014-03-28,171.270004,,,2014-04-02,67.76,16323.05957,1857.619995
2014-03-31,172.630005,,,2014-04-03,67.57,16457.660156,1872.339966
2014-04-01,173.860001,,,2014-04-04,67.36,16532.609375,1885.52002
2014-04-02,174.380005,,,2014-04-07,67.04,16573.0,1890.9000239999998
2014-04-03,174.190002,,,2014-04-08,67.0,16572.550781,1888.77002
2014-04-04,172.009995,,,2014-04-09,67.86,16412.710938,1865.089966
2014-04-07,170.16000400000001,,,2014-04-10,66.66,16245.870116999999,1845.040039
2014-04-08,170.850006,,,2014-04-11,66.26,16256.139647999998,1851.959961
2014-04-09,172.729996,,,2014-04-14,66.64,16437.179688,1872.180054
2014-04-10,169.130005,,,2014-04-15,66.36,16170.219727000002,1833.0799559999998
2014-04-11,167.53999299999998,,,2014-04-16,67.18,16026.75,1815.689941
2014-04-14,168.91000400000001,,,2014-04-17,67.53,16173.240234,1830.609985
2014-04-15,170.050003,,,2014-04-21,67.62,16262.55957,1842.97998
2014-04-16,171.83999599999999,,,2014-04-22,67.9,16424.849609,1862.310059
2014-04-17,172.080002,,,2014-04-23,67.74,16408.539063,1864.8499760000002
2014-04-21,172.729996,,,2014-04-24,67.73,16449.25,1871.890015
2014-04-22,173.440002,,,2014-04-25,67.4,16514.369141,1879.550049
2014-04-23,173.080002,,,2014-04-28,67.61,16501.650391,1875.390015
2014-04-24,173.369995,,,2014-04-29,68.05,16501.650391,1878.609985
2014-04-25,171.970001,,,2014-04-30,68.32,16361.459961000002,1863.4000239999998
2014-04-28,172.53999299999998,,,2014-05-01,68.51,16448.740234,1869.430054
2014-04-29,173.360001,,,2014-05-02,68.4,16535.369141,1878.3299559999998
2014-04-30,173.880005,,,2014-05-05,68.35,16580.839844,1883.949951
2014-05-01,173.869995,,,2014-05-06,68.23,16558.869141,1883.680054
2014-05-02,173.630005,,,2014-05-07,68.31,16512.890625,1881.140015
2014-05-05,173.970001,,,2014-05-08,68.32,16530.550781,1884.660034
2014-05-06,172.41000400000001,,,2014-05-09,68.22,16401.019531,1867.719971
2014-05-07,173.449997,,,2014-05-12,68.67,16518.539063,1878.209961
2014-05-08,173.259995,,,2014-05-13,68.77,16550.970703,1875.630005
2014-05-09,173.550003,,,2014-05-14,68.64,16583.339844,1878.47998
2014-05-12,175.229996,,,2014-05-15,68.34,16695.470703,1896.6500239999998
2014-05-13,175.350006,,,2014-05-16,68.49,16715.439453,1897.449951
2014-05-14,174.559998,,,2014-05-19,68.35,16613.970703,1888.530029
2014-05-15,172.949997,,,2014-05-20,67.92,16446.810547,1870.8499760000002
2014-05-16,173.600006,,,2014-05-21,68.45,16491.310547,1877.859985
2014-05-19,174.279999,,,2014-05-22,68.54,16511.859375,1885.0799559999998
2014-05-20,173.149994,,,2014-05-23,68.72,16374.30957,1872.8299559999998
2014-05-21,174.580002,,,2014-05-27,69.21,16533.060547,1888.030029
2014-05-22,175.020004,,,2014-05-28,68.98,16543.080078,1892.4899899999998
2014-05-23,175.759995,,,2014-05-29,69.4,16606.269531,1900.530029
2014-05-27,176.809998,,,2014-05-30,69.41,16675.5,1911.910034
2014-05-28,176.639999,,,2014-06-02,69.55,16633.179688,1909.780029
2014-05-29,177.610001,,,2014-06-03,69.38,16698.740234,1920.030029
2014-05-30,177.940002,,,2014-06-04,69.36,16717.169922,1923.569946
2014-06-02,178.08999599999999,,,2014-06-05,69.84,16743.630859,1924.969971
2014-06-03,178.029999,,,2014-06-06,70.22,16722.339844,1924.2399899999998
2014-06-04,178.389999,,,2014-06-09,70.15,16737.529297,1927.880005
2014-06-05,179.570007,,,2014-06-10,70.0,16836.109375,1940.459961
2014-06-06,180.429993,,,2014-06-11,69.65,16924.279297,1949.439941
2014-06-09,180.600006,,,2014-06-12,69.67,16943.099609,1951.27002
2014-06-10,180.559998,,,2014-06-13,69.72,16945.919922,1950.790039
2014-06-11,179.940002,,,2014-06-16,69.74,16843.880859,1943.890015
2014-06-12,178.71000700000002,,,2014-06-17,69.69,16734.189453,1930.109985
2014-06-13,179.270004,,,2014-06-18,70.29,16775.740234,1936.160034
2014-06-16,179.419998,,,2014-06-19,70.67,16781.009766,1937.780029
2014-06-17,179.809998,,,2014-06-20,70.55,16808.490234,1941.9899899999998
2014-06-18,181.199997,,,2014-06-23,70.36,16906.619141,1956.97998
2014-06-19,181.46000700000002,,,2014-06-24,69.92,16921.460938,1959.47998
2014-06-20,181.009995,,,2014-06-25,68.22,16947.080078,1962.869995
2014-06-23,180.990005,,,2014-06-26,68.27,16937.259766,1962.609985
2014-06-24,179.83999599999999,,,2014-06-27,68.31,16818.130859,1949.97998
2014-06-25,180.720001,,,2014-06-30,68.37,16867.509766,1959.530029
2014-06-26,180.53999299999998,,,2014-07-01,68.97,16846.130859,1957.219971
2014-06-27,180.889999,,,2014-07-02,69.08,16851.839844,1960.959961
2014-06-30,180.830002,,,2014-07-03,69.22,16826.599609,1960.22998
2014-07-01,182.070007,,,2014-07-07,68.68,16956.070313,1973.319946
2014-07-02,182.199997,,,2014-07-08,67.96,16976.240234,1974.619995
2014-07-03,183.199997,,,2014-07-09,68.18,17068.259766,1985.439941
2014-07-07,182.479996,,,2014-07-10,67.43,17024.210938,1977.6500239999998
2014-07-08,181.25,,,2014-07-11,67.47,16906.619141,1963.709961
2014-07-09,182.100006,,,2014-07-14,67.97,16985.609375,1972.8299559999998
2014-07-10,181.350006,,,2014-07-15,67.8,16915.070313,1964.680054
2014-07-11,181.630005,,,2014-07-16,68.22,16943.810547,1967.569946
2014-07-14,182.509995,,,2014-07-17,67.35,17055.419922,1977.0999760000002
2014-07-15,182.16000400000001,,,2014-07-18,67.88,17060.679688,1973.280029
2014-07-16,182.949997,,,2014-07-21,67.63,17138.199219,1981.569946
2014-07-17,180.800003,,,2014-07-22,67.93,16976.810547,1958.119995
2014-07-18,182.649994,,,2014-07-23,68.07,17100.179688,1978.219971
2014-07-21,182.229996,,,2014-07-24,68.23,17051.730469,1973.630005
2014-07-22,183.149994,,,2014-07-25,67.95,17113.539063,1983.530029
2014-07-23,183.470001,,,2014-07-28,67.96,17086.630859,1987.0100100000002
2014-07-24,183.559998,,,2014-07-29,67.82,17083.800781,1987.97998
2014-07-25,182.669998,,,2014-07-30,67.72,16960.570313,1978.339966
2014-07-28,182.720001,,,2014-07-31,66.59,16982.589844,1978.910034
2014-07-29,181.899994,,,2014-08-01,66.13,16912.109375,1969.949951
2014-07-30,181.940002,,,2014-08-04,66.44,16880.359375,1970.069946
2014-07-31,178.320007,,,2014-08-05,65.59,16563.300781,1930.6700440000002
2014-08-01,177.809998,,,2014-08-06,65.43,16493.369141,1925.1500239999998
2014-08-04,179.080002,,,2014-08-07,64.9,16569.279297,1938.9899899999998
2014-08-05,177.360001,,,2014-08-08,65.28,16429.470703,1920.209961
2014-08-06,177.419998,,,2014-08-11,65.53,16443.339844,1920.2399899999998
2014-08-07,176.479996,,,2014-08-12,65.48,16368.269531,1909.569946
2014-08-08,178.509995,,,2014-08-13,65.85,16553.929688,1931.589966
2014-08-11,179.03999299999998,,,2014-08-14,66.2,16569.980469,1936.9200440000002
2014-08-12,178.75,,,2014-08-15,66.13,16560.539063,1933.75
2014-08-13,180.0,,,2014-08-18,66.56,16651.800781,1946.719971
2014-08-14,180.78999299999998,,,2014-08-19,66.72,16713.580078,1955.180054
2014-08-15,180.800003,,,2014-08-20,66.51,16662.910156,1955.060059
2014-08-18,182.350006,,,2014-08-21,66.79,16838.740234,1971.7399899999998
2014-08-19,183.300003,,,2014-08-22,66.47,16919.589844,1981.5999760000002
2014-08-20,183.759995,,,2014-08-25,66.9,16979.130859,1986.5100100000002
2014-08-21,184.309998,,,2014-08-26,66.91,17039.490234,1992.369995
2014-08-22,183.970001,,,2014-08-27,67.04,17001.220703,1988.4000239999998
2014-08-25,184.850006,,,2014-08-28,66.74,17076.869141,1997.9200440000002
2014-08-26,185.03999299999998,,,2014-08-29,66.71,17106.699219,2000.02002
2014-08-27,185.08999599999999,,,2014-09-02,66.84,17122.009766,2000.119995
2014-08-28,184.800003,,,2014-09-03,67.31,17079.570313,1996.7399899999998
2014-08-29,185.429993,,,2014-09-04,66.99,17098.449219,2003.369995
2014-09-02,185.330002,,,2014-09-05,67.0,17067.560547,2002.280029
2014-09-03,185.220001,,,2014-09-08,66.29,17078.279297,2000.719971
2014-09-04,184.940002,,,2014-09-09,66.1,17069.580078,1997.6500239999998
2014-09-05,185.869995,,,2014-09-10,66.48,17137.359375,2007.709961
2014-09-08,185.330002,,,2014-09-11,66.11,17111.419922,2001.540039
2014-09-09,184.119995,,,2014-09-12,66.02,17013.869141,1988.439941
2014-09-10,184.809998,,,2014-09-15,65.88,17068.710938,1995.689941
2014-09-11,185.020004,,,2014-09-16,66.16,17049.0,1997.449951
2014-09-12,183.919998,,,2014-09-17,65.69,16987.509766,1985.540039
2014-09-15,183.78999299999998,,,2014-09-18,66.2,17031.140625,1984.130005
2014-09-16,185.169998,,,2014-09-19,65.97,17131.970703,1998.97998
2014-09-17,185.41000400000001,,,2014-09-22,65.68,17156.849609,2001.569946
2014-09-18,186.350006,,,2014-09-23,65.13,17265.990234,2011.359985
2014-09-19,185.429993,,,2014-09-24,65.46,17279.740234,2010.4000239999998
2014-09-22,183.940002,,,2014-09-25,64.5,17172.679688,1994.290039
2014-09-23,182.899994,,,2014-09-26,64.77,17055.869141,1982.77002
2014-09-24,184.330002,,,2014-09-29,64.17,17210.060547,1998.300049
2014-09-25,181.350006,,,2014-09-30,64.12,16945.800781,1965.9899899999998
2014-09-26,182.940002,,,2014-10-01,63.36,17113.150391,1982.8499760000002
2014-09-29,182.490005,,,2014-10-02,62.68,17071.220703,1977.800049
2014-09-30,181.990005,,,2014-10-03,62.68,17042.900391,1972.290039
2014-10-01,179.58999599999999,,,2014-10-06,63.08,16804.710938,1946.160034
2014-10-02,179.610001,,,2014-10-07,62.01,16801.050781,1946.1700440000002
2014-10-03,181.610001,,,2014-10-08,62.99,17009.689453,1967.9000239999998
2014-10-06,181.330002,,,2014-10-09,61.3,16991.910156,1964.819946
2014-10-07,178.58999599999999,,,2014-10-10,60.38,16719.390625,1935.0999760000002
2014-10-08,181.770004,,,2014-10-13,60.3,16994.220703,1968.890015
2014-10-09,178.020004,,,2014-10-14,60.45,16659.25,1928.209961
2014-10-10,176.0,,,2014-10-15,60.09,16544.099609,1906.130005
2014-10-13,173.100006,,,2014-10-16,59.53,16321.070313,1874.7399899999998
2014-10-14,173.380005,,,2014-10-17,60.64,16315.19043,1877.699951
2014-10-15,171.979996,,,2014-10-20,61.02,16141.740234,1862.4899899999998
2014-10-16,172.009995,,,2014-10-21,61.75,16117.240234,1862.7600100000002
2014-10-17,174.229996,,,2014-10-22,61.3,16380.410156,1886.7600100000002
2014-10-20,175.830002,,,2014-10-23,61.89,16399.669922,1904.0100100000002
2014-10-21,179.270004,,,2014-10-24,62.23,16614.810547,1941.280029
2014-10-22,177.979996,,,2014-10-27,61.88,16461.320313,1927.109985
2014-10-23,180.169998,,,2014-10-28,62.82,16677.900391,1950.819946
2014-10-24,181.440002,,,2014-10-29,62.34,16805.410156,1964.5799559999998
2014-10-27,181.169998,,,2014-10-30,62.79,16817.939453,1961.630005
2014-10-28,183.330002,,,2014-10-31,63.95,17005.75,1985.050049
2014-10-29,183.08999599999999,,,2014-11-03,63.4,16974.310547,1982.300049
2014-10-30,184.240005,,,2014-11-04,63.04,17195.419922,1994.6500239999998
2014-10-31,186.399994,,,2014-11-05,63.16,17390.519531,2018.050049
2014-11-03,186.380005,,,2014-11-06,62.82,17366.240234,2017.810059
2014-11-04,185.850006,,,2014-11-07,62.85,17383.839844,2012.0999760000002
2014-11-05,186.979996,,,2014-11-10,63.13,17484.529297,2023.569946
2014-11-06,187.740005,,,2014-11-11,63.51,17554.470703,2031.209961
2014-11-07,187.83999599999999,,,2014-11-12,62.97,17573.929688,2031.9200440000002
2014-11-10,188.440002,,,2014-11-13,63.27,17613.740234,2038.2600100000002
2014-11-11,188.570007,,,2014-11-14,63.36,17614.900391,2039.680054
2014-11-12,188.490005,,,2014-11-17,63.11,17612.199219,2038.25
2014-11-13,188.600006,,,2014-11-18,63.8,17652.789063,2039.3299559999998
2014-11-14,188.669998,,,2014-11-19,63.61,17634.740234,2039.819946
2014-11-17,188.820007,,,2014-11-20,63.23,17647.75,2041.319946
2014-11-18,189.820007,,,2014-11-21,63.78,17687.820313,2051.800049
2014-11-19,189.550003,,,2014-11-24,64.15,17685.730469,2048.719971
2014-11-20,189.929993,,,2014-11-25,64.26,17719.0,2052.75
2014-11-21,190.949997,,,2014-11-26,64.51,17810.060547,2063.5
2014-11-24,191.5,,,2014-11-28,63.99,17817.900391,2069.409912
2014-11-25,191.300003,,,2014-12-01,63.93,17814.939453,2067.030029
2014-11-26,191.880005,,,2014-12-02,64.11,17827.75,2072.830078
2014-11-28,191.399994,,,2014-12-03,64.03,17828.240234,2067.560059
2014-12-01,190.100006,,,2014-12-04,63.82,17776.800781,2053.439941
2014-12-02,191.330002,,,2014-12-05,63.96,17879.550781,2066.550049
2014-12-03,192.100006,,,2014-12-08,63.4,17912.619141,2074.330078
2014-12-04,191.880005,,,2014-12-09,63.06,17900.099609,2071.919922
2014-12-05,192.199997,,,2014-12-10,62.26,17958.789063,2075.3701170000004
2014-12-08,190.830002,,,2014-12-11,62.18,17852.480469,2060.310059
2014-12-09,190.779999,,,2014-12-12,60.98,17801.199219,2059.820068
2014-12-10,187.669998,,,2014-12-15,59.97,17533.150391,2026.140015
2014-12-11,188.570007,,,2014-12-16,60.4,17596.339844,2035.3299559999998
2014-12-12,185.520004,,,2014-12-17,60.53,17280.830078,2002.3299559999998
2014-12-15,184.350006,,,2014-12-18,61.61,17180.839844,1989.630005
2014-12-16,182.78999299999998,,,2014-12-19,61.7,17068.869141,1972.7399899999998
2014-12-17,185.529999,,,2014-12-22,62.0,17356.869141,2012.890015
2014-12-18,190.020004,,,2014-12-23,61.8,17778.150391,2061.22998
2014-12-19,190.889999,,,2014-12-24,62.08,17804.800781,2070.649902
2014-12-22,191.630005,,,2014-12-26,62.24,17959.439453,2078.540039
2014-12-23,191.979996,,,2014-12-29,61.79,18024.169922,2082.169922
2014-12-24,191.96000700000002,,,2014-12-30,61.22,18030.210938,2081.8798829999996
2014-12-26,192.58999599999999,,,2014-12-31,60.84,18053.710938,2088.77002
2014-12-29,192.78999299999998,,,2015-01-02,60.58,18038.230469,2090.570068
2014-12-30,191.869995,,,2015-01-05,59.15,17983.070313,2080.350098
2014-12-31,189.889999,,,2015-01-06,58.48,17823.070313,2058.899902
2015-01-02,189.850006,,,2015-01-07,59.13,17832.990234,2058.199951
2015-01-05,186.389999,,,2015-01-08,59.93,17501.650391,2020.5799559999998
2015-01-06,184.729996,,,2015-01-09,59.64,17371.640625,2002.609985
2015-01-07,186.940002,,,2015-01-12,59.5,17584.519531,2025.9000239999998
2015-01-08,190.279999,,,2015-01-13,59.8,17907.869141,2062.139893
2015-01-09,188.679993,,,2015-01-14,59.63,17737.369141,2044.810059
2015-01-12,187.149994,,,2015-01-15,60.01,17640.839844,2028.2600100000002
2015-01-13,186.690002,,,2015-01-16,60.79,17613.679688,2023.030029
2015-01-14,185.610001,,,2015-01-20,61.0,17427.089844,2011.27002
2015-01-15,183.899994,,,2015-01-21,61.48,17320.710938,1992.6700440000002
2015-01-16,186.369995,,,2015-01-22,61.71,17511.570313,2019.4200440000002
2015-01-20,186.66000400000001,,,2015-01-23,61.36,17515.230469,2022.550049
2015-01-21,187.559998,,,2015-01-26,62.2,17554.279297,2032.119995
2015-01-22,190.429993,,,2015-01-27,62.29,17813.980469,2063.149902
2015-01-23,189.380005,,,2015-01-28,61.36,17672.599609,2051.820068
2015-01-26,189.869995,,,2015-01-29,62.2,17678.699219,2057.090088
2015-01-27,187.330002,,,2015-01-30,61.22,17387.210938,2029.550049
2015-01-28,184.809998,,,2015-02-02,61.96,17191.369141,2002.160034
2015-01-29,186.58999599999999,,,2015-02-03,62.95,17416.849609,2021.25
2015-01-30,184.169998,,,2015-02-04,62.43,17164.949219,1994.9899899999998
2015-02-02,186.559998,,,2015-02-05,63.29,17361.039063,2020.8499760000002
2015-02-03,189.25,,,2015-02-06,62.5,17666.400391,2050.030029
2015-02-04,188.520004,,,2015-02-09,62.2,17673.019531,2041.5100100000002
2015-02-05,190.5,,,2015-02-10,62.77,17884.880859,2062.52002
2015-02-06,189.899994,,,2015-02-11,62.43,17824.289063,2055.469971
2015-02-09,189.100006,,,2015-02-12,63.4,17729.210938,2046.7399899999998
2015-02-10,191.119995,,,2015-02-13,63.82,17868.759766,2068.590088
2015-02-11,191.179993,,,2015-02-17,63.97,17862.140625,2068.530029
2015-02-12,193.070007,,,2015-02-18,64.35,17972.380859,2088.47998
2015-02-13,193.880005,,,2015-02-19,64.43,18019.349609,2096.98999
2015-02-17,194.21000700000002,,,2015-02-20,65.03,18047.580078,2100.340088
2015-02-18,194.16000400000001,,,2015-02-23,64.8,18029.849609,2099.679932
2015-02-19,193.990005,,,2015-02-24,65.2,17985.769531,2097.449951
2015-02-20,195.199997,,,2015-02-25,65.25,18140.439453,2110.300049
2015-02-23,195.139999,,,2015-02-26,65.07,18116.839844,2109.659912
2015-02-24,195.679993,,,2015-02-27,65.1,18209.189453,2115.47998
2015-02-25,195.559998,,,2015-03-02,65.2,18224.570313,2113.860107
2015-02-26,195.309998,,,2015-03-03,64.8,18214.419922,2110.73999
2015-02-27,194.729996,,,2015-03-04,64.54,18132.699219,2104.5
2015-03-02,195.929993,,,2015-03-05,64.69,18288.630859,2117.389893
2015-03-03,195.03999299999998,,,2015-03-06,63.81,18203.369141,2107.780029
2015-03-04,194.229996,,,2015-03-09,63.91,18096.900391,2098.530029
2015-03-05,194.470001,,,2015-03-10,62.52,18135.720703,2101.040039
2015-03-06,191.729996,,,2015-03-11,62.68,17856.779297,2071.26001
2015-03-09,192.509995,,,2015-03-12,63.46,17995.720703,2079.429932
2015-03-10,189.25,,,2015-03-13,63.09,17662.939453,2044.160034
2015-03-11,188.919998,,,2015-03-16,63.8,17635.390625,2040.2399899999998
2015-03-12,191.350006,,,2015-03-17,63.64,17895.220703,2065.949951
2015-03-13,190.190002,,,2015-03-18,65.0,17749.310547,2053.399902
2015-03-16,192.759995,,,2015-03-19,64.24,17977.419922,2081.189941
2015-03-17,192.119995,,,2015-03-20,65.66,17849.080078,2074.280029
2015-03-18,194.46000700000002,,,2015-03-23,65.99,18076.189453,2099.5
2015-03-19,193.520004,,,2015-03-24,65.85,17959.029297,2089.27002
2015-03-20,194.320007,,,2015-03-25,65.54,18127.650391,2108.100098
2015-03-23,193.979996,,,2015-03-26,64.97,18116.039063,2104.419922
2015-03-24,192.809998,,,2015-03-27,65.14,18011.140625,2091.5
2015-03-25,190.009995,,,2015-03-30,65.18,17718.539063,2061.050049
2015-03-26,189.559998,,,2015-03-31,64.17,17678.230469,2056.149902
2015-03-27,190.03999299999998,,,2015-04-01,64.63,17712.660156,2061.02002
2015-03-30,192.380005,,,2015-04-02,65.19,17976.310547,2086.23999
2015-03-31,190.71000700000002,,,2015-04-06,65.85,17776.119141,2067.889893
2015-04-01,189.979996,,,2015-04-07,65.76,17698.179688,2059.689941
2015-04-02,190.649994,,,2015-04-08,66.04,17763.240234,2066.959961
2015-04-06,191.91000400000001,,,2015-04-09,66.13,17880.849609,2080.6201170000004
2015-04-07,191.520004,,,2015-04-10,66.26,17875.419922,2076.330078
2015-04-08,192.100006,,,2015-04-13,65.84,17902.509766,2081.899902
2015-04-09,192.96000700000002,,,2015-04-14,66.33,17958.730469,2091.179932
2015-04-10,193.96000700000002,,,2015-04-15,66.63,18057.650391,2102.060059
2015-04-13,193.08999599999999,,,2015-04-16,66.81,17977.039063,2092.429932
2015-04-14,193.399994,,,2015-04-17,65.97,18036.699219,2095.840088
2015-04-15,194.399994,,,2015-04-20,66.04,18112.609375,2106.6298829999996
2015-04-16,194.25,,,2015-04-21,66.63,18105.769531,2104.98999
2015-04-17,192.050003,,,2015-04-22,66.76,17826.300781,2081.179932
2015-04-20,193.830002,,,2015-04-23,67.01,18034.929688,2100.399902
2015-04-21,193.53999299999998,,,2015-04-24,67.4,17949.589844,2097.290039
2015-04-22,194.529999,,,2015-04-27,67.73,18038.269531,2107.959961
